"Names of correspondents who wrote letters to Erasmus but did not receive any letters from him"
"Georg HÖRMANN [COE] // Georg Hörmann [CWE] // Hermann, George [ALLEN]"
"Johann Georg HÖRMANN [COE] // Johann Georg Hörmann [CWE] // Hermann, John George [ALLEN]"
"Johann HORNBURG [COE] // Johann Hornburg [CWE] // Hornburg, John [ALLEN]"
"Jakob JESPERSEN [COE] // Jacob Jespersen [CWE] // Jaspar, Jacobus (Joannes or Jacobus Danus) [ALLEN]"
"JOHANNES MARIA Armoricus [COE] // Johannes a Mera [CWE] // Maria, John [ALLEN]"
"Pope JULIUS II [COE] // Julius II [CWE] // Julius II, Pope [ALLEN]"
"Adriaan van der KAMMEN [COE] // Adriaan van der Kammen [CWE] // Vanderkammen, Hadrian [ALLEN]"
"Jean LANGE [COE] // Jean Lange [CWE] // Angelus, John [ALLEN]"
"Johann LÖBLE [COE] // Johann Löble [CWE] // Loeble, John [ALLEN]"
"Iñigo LÓPEZ de Mendoza y Zúñiga [COE] // Iñigo López de Mendoza y Zúñiga [CWE] // Mendoza, Inigo Lopez de [ALLEN]"
"Philibert de LUCINGE [COE] // Philibert de Lucinge [CWE] // Lucinges, Philibert of [ALLEN]"
"Ottmar NACHTGALL [COE] // Ottmar Nachtgall [CWE] // Luscinius, Othmarus (Nachtgall) [ALLEN]"
"Claude LE MARLET [COE] // Claude Le Marlet [CWE] // Morelet du Museau, Claude [ALLEN]"
"Peter MEDMANN [COE] // Peter Medmann [CWE] // Medmann, Peter [ALLEN]"
"Vincenzo MITELLI [COE] // Vincenzo Mitelli [CWE] // Metellus, Vincent [ALLEN]"
"Philippus MONTANUS [COE] // Philippus Montanus [CWE] // Montanus, Philippus (Montius) [ALLEN]"
"Pieter van MONTFOORT [COE] // Pieter van Montfoort [CWE] // Montfoert, Peter [ALLEN]"
"Gerard MORINCK [COE] // Gerard Morinck [CWE] // Moringus, Gerardus [ALLEN]"
"Gerard MORRHY [COE] // Gerard Morrhy [CWE] // Morrhius, Gerard [ALLEN]"
"Leonhard MÜLLER [COE] // Leonhard Müller [CWE] // Muller, Leonard [ALLEN]"
"Bernardus NIGER [COE] // Bernardus Niger [CWE] // Niger, Bernard [ALLEN]"
"Konrad NYDER [COE] // Konrad Nyder [CWE] // Nyder Eppingensis, Conrad [ALLEN]"
"Giovanni Angelo ODONI [COE] // not in included in CWE yet] // Odonus, Joannes Angelus [ALLEN]"
"Karel OFHUYS [COE] // Karel Ofhuys [CWE] // Ofhuys, Charles [ALLEN]"
"Pedro Juan OLIVAR [COE] // Pedro Juan Olivar [CWE] // Olivarus, Petrus Joannes [ALLEN]"
"Jacobus OMPHALIUS [COE] // Jacobus Omphalius [CWE] // Omphalius, Jacobus [ALLEN]"
"Aonio PALEARIO [COE] // not included in CWE yet] // not included in the ALLEN corpus]"
"Christophorus PISTORIUS [COE] // Christophorus Pistorius [CWE] // Pistorius, Christopher [ALLEN]"
"Matthias PISTOR [COE] // Matthias Pistor [CWE] // Pistor, Mathias [ALLEN]"
"Petrus PLATEANUS [COE] // Petrus Plateanus [CWE] // Plateanus, Petrus [ALLEN]"
"Kilian PRAUS [COE] // Kilian Praus [CWE] // Chilianus, Clemens (Praüs) [ALLEN]"
"Georgius PRECELLIUS [COE] // Georgius Precellius [CWE] // Precell, George [ALLEN]"
"François RABELAIS [COE] // François Rabelais [CWE] // Rabelais, François [ALLEN]"
"Felix REX [COE] // Felix Rex [CWE] // Rex Polyphemus, Felix [ALLEN]"
"Lodovico RICCHIERI [COE] // Lodovico Ricchieri [CWE] // Caelius Rhodiginus (Ludovicus Caelius Richerius) [ALLEN]"
"Franciscus RICIUS [COE] // Franciscus Ricius [CWE] // Ritius, Franz a Sprinzenstein [ALLEN]"
