"Names of correspondents who received letters from Erasmus but did not write to him"
"Ernest, duke of BAVARIA [COE] // Duke Ernest of Bavaria [CWE] // Ernest, Duke of Bavaria [ALLEN]"
"Etienne PONCHER [COE] // Etienne Poncher [CWE] // Poncher, Stephen [ALLEN]"
"Euricius CORDUS [COE] // Euricius Cordus [CWE] // Cordus, Euricius [ALLEN]"
"Eustachius ANDREAS [COE] // Eustachius Andreas [CWE] // Andreas, Eustace [ALLEN]"
"EVANGELISTA [COE] // Evangelista [CWE] // Evangelista [ALLEN]"
"Felipe NICOLA [COE] // Felipe Nicola [CWE] // Nicola, Philip [ALLEN]"
"Felix TROPHINUS [COE] // Felix Trophinus [CWE] // Trophinus, Felix [ALLEN]"
"Ferry de CARONDELET [COE] // Ferry de Carondelet [CWE] // Carandolet, Ferry [ALLEN]"
"Floris van EGMOND [COE] // Floris van Egmond [CWE] // Egmont, Florentius of (Egmondanus, Florentinus) [ALLEN]"
"Francesco CIGALINI [COE] // Francesco Cigalini [CWE] // Cigalinus [ALLEN]"
"Francesco Giulio CALVO [COE] // Francesco Minuzio Calvo [CWE] // Calvus, Franciscus Julius (afterwards Minutius) [ALLEN]"
"Francesco II SFORZA [COE] // Francesco II Sforza [CWE] // Sforza, Francesco Maria [ALLEN]"
"Francisco de VERGARA [COE] // Francisco de Vergara [CWE] // Vergara, Francisco [ALLEN]"
"Francisco de VITORIA [COE] // Francisco de Vitoria [CWE] // Vitoria, Francisco de [ALLEN]"
"Franciscus CASSANDER [COE] // Franciscus Cassander [CWE] // Cassander, Francis [ALLEN]"
"Franciscus THEODERICUS [COE] // Franciscus Theodericus [CWE] // Theodoric, Francis [ALLEN]"
"François de TOURNON [COE] // François de Tournon [CWE] // Tournon, François de [ALLEN]"
"François DUBOIS [COE] // François Dubois [CWE] // Sylvius, Franciscus (Silvius [ALLEN]"
"Fridericus NAUSEA [COE] // Fridericus Nausea [CWE] // Nausea, Fridericus [ALLEN]"
"Fridolin EGLI [COE] // Fridolin Egli [CWE] // Egli, Fridolin [ALLEN]"
"Gabriël OFHUYS [COE] // Gabriël Ofhuys [CWE] // Ofhuys, Gabriel [ALLEN]"
"Gaspar SCHETS [COE] // Gaspar Schets [CWE] // Schets, Gaspard [ALLEN]"
"Georg SCHMOTZER [COE] // Georg Schmotzer [CWE] // Smotzer, Georg [ALLEN]"
"Georg von KOMERSTADT [COE] // Georg von Komerstadt [CWE] // Commerstadt, George [ALLEN]"
"GEORGE of Austria [COE] // George of Austria [CWE] // George of Austria [ALLEN]"
"Georges d'ARMAGNAC [COE] // Georges d'Armagnac [CWE] // Armagnac, Georges d' [ALLEN]"
"Georgius AGRICOLA [COE] // Georgius Agricola [CWE] // Agricola, Georgius [ALLEN]"
"Georgius LOXANUS [COE] // Georgius Loxanus [CWE] // Loxanus, George [ALLEN]"
"Gérard de PLAINE [COE] // Gérard de Plaine [CWE] // Plaine, Gérard de [ALLEN]"
"GERARD of Kloster [COE] // Gerard of Kloster [CWE] // Kloster, Gerard of [ALLEN]"
"Gerard van HEREMA [COE] // Gerard van Herema [CWE] // Herema, Gerard of [ALLEN]"
"Gerrit van ASSENDELFT [COE] // Gerrit van Assendelft [CWE] // Assendelft, Gerard of [ALLEN]"
"Giovanni Battista BOERIO [COE] // Giovanni Battista Boerio [CWE] // Boerio, John Baptista [ALLEN]"
"Giovanni BOERIO [COE] // Giovanni Boerio [CWE] // Boerio, John [ALLEN]"
"Godofredus RHODUS Stegrius [COE] // Godofredus Rhodus Stegrius [CWE] // Rhodus, Ghodfrey [ALLEN]"
"Godschalk ROSEMONDT [COE] // Godschalk Rosemondt [CWE] // Rosemondt, Godescalc [ALLEN]"
"GRUNNIUS"
"Guilhelmus QUINONUS [COE] // Guilhelmus Quinonus [CWE] // Quinonus, William [ALLEN]"
"Guillaume de HORION [COE] // Guillaume de Horion [CWE] // Horion, William ab [ALLEN]"
"Guillaume HUÉ [COE] // Guillaume Hué [CWE] // Hué, William [ALLEN]"
"HAIO HERMAN [COE] // Haio Herman [CWE] // Phrysius, Haio Hermannus [ALLEN]"
"Hans BOGBINDER [COE] // Hans Bogbinder [CWE] // Bibliopegus, Joannes (Danus) [ALLEN]"
"Heinrich BEYMING [COE] // Heinrich Beyming [CWE] // Bemyng, Henry [ALLEN]"
"Heinrich GRUNTGEN [COE] // Heinrich Gruntgen [CWE] // Gruingius [ALLEN]"
"Helias MARCAEUS [COE] // Helias Marcaeus [CWE] // Marcaeus, Helias [ALLEN]"
"Helius EOBANUS Hessus [COE] // Helius Eobanus Hessus [CWE] // Eobanus, Helius (Hessus) [ALLEN]"
"Hendrik van BERGEN [COE] // Hendrik van Bergen [CWE] // Bergen, Henry of [ALLEN]"
"Henricus AFINIUS [COE] // Henricus Afinius [CWE] // Afinius, Henricus [ALLEN]"
"Henry GUILDFORD [COE] // Henry Guildford [CWE] // Guildford, Henry [ALLEN]"
"Henry of BURGUNDY [COE] // Henry of Burgundy [CWE] // Burgundy, Henry of [ALLEN]"
"Hieronim ŁASKI [COE] // Hieronim Łaski [CWE] // Lasky, Hieroslaus (Hieronymus) [ALLEN]"
"Hieronymus FROBEN [COE] // Hieronymus Froben [CWE] // Froben, Hieronymus [ALLEN]"
"Hieronymus VIROMANDUS [COE] // Hieronymus Viromandus [CWE] // Viromandus, Hieronymus [ALLEN]"
"Hilarius BERTHOLF [COE] // Hilarius Bertholf [CWE] // Bertulphus, Hilarius [ALLEN]"
"Humphrey WALKDEN [COE] // Humphrey Walkden [CWE] // Walkden, Humphrey (Omfridus) [ALLEN]"
"István BRODARICS [COE] // István Brodarics [CWE] // Brodericus, Stefanus [ALLEN]"
"Jacob ANTHONISZOON [COE] // Jacob Anthoniszoon [CWE] // Anthonisz, Iacobus [ALLEN]"
"Jacob BATT [COE] // Jacob Batt [CWE] // Batt, James [ALLEN]"
"Jacob CANTER [COE] // Jacob Canter [CWE] // Canter, James [ALLEN]"
"Jacob de VOECHT [COE] // Jacob Voogd [CWE] // Tutor, James (Voecht) [ALLEN]"
"Jacob MAURITSZOON [COE] // Jacob Mauritszoon [CWE] // Mauritsz, James [ALLEN]"
"Jacob of HOOGSTRATEN [COE] // Jacob of Hoogstraten [CWE] // Hochstrat, Jacob [ALLEN]"
"Jacobus APOCELLUS [COE] // Jacobus Apocellus [CWE] // Apocellus [ALLEN]"
"Jacobus THEODERICI [COE] // Jacobus Theodorici of Hoorn [CWE] // Theodorici, J. of Hoorn [ALLEN]"
"Jacopo CANTA [COE] // Jacopo Canta [CWE] // Canta, James [ALLEN]"
"Jakob VILLINGER [COE] // Jakob Villinger [CWE] // Villinger, James [ALLEN]"
"Jan (I) SUCKET [COE] // Jan Sucket [CWE] // Sucquet, John [ALLEN]"
"Jan (I) ŁASKI [COE] // Jan (I) Łaski [CWE] // Lasky, John, Archbishop of Gniezno [ALLEN]"
"Jan (III) van BERGEN [COE] // Jan van Bergen [CWE] // Bergen, John of [ALLEN]"
"Jan BIJL [COE] // Jan Bijl [CWE] // John of Louvain [ALLEN]"
"Jan BRIART [COE] // Jan Briart [CWE] // Briard, John (Atensis) [ALLEN]"
"Jan de NEVE [COE] // Jean de Nève [CWE] // Neve, John de [ALLEN]"
"Jan Dirksz van der HAER [COE] // Jan Dirksz van der Haer [CWE] // Harius, Joannes Theodericus [ALLEN]"
"Jan MOMBAER [COE] // Jan Mombaer [CWE] // Mauburn, John [ALLEN]"
"Jan OBRECHT [COE] // Jan Obrecht [CWE] // Obrecht, John [ALLEN]"
"JAN of Brussels [COE] // Jan of Brussels [CWE] // Brussels, John of [ALLEN]"
"Jan van MERLEBERGE [COE] // Jan van Merleberghe [CWE] // Merliberch, John [ALLEN]"
"Jan van WINCKELE [COE] // Jan van Winckele [CWE] // Jan van Winckele [ALLEN]"
"Janus CORNARIUS [COE] // Janus Cornarius [CWE] // Cornarius, Janus [ALLEN]"
"Janus LASCARIS [COE] // Johannes Lascaris [CWE] // Lascaris, John (Janus) [ALLEN]"
"Jean de GAIGNY [COE] // Jean den Gaigny [CWE] // Loret, Stephen [ALLEN]"
"Jean de SELVE [COE] // Jean de Selve [CWE] // Selva, John [ALLEN]"
"Jean DESMAREZ [COE] // Jean Desmarez [CWE] // Paludanus, Joannes (Desmarais) [ALLEN]"
"Jean GACHI [COE] // Jean Gachi [CWE] // Gacy, Jean [ALLEN]"
"Jean GLAPION [COE] // Jean Glapion [CWE] // Glapion, Joannes [ALLEN]"
"Jean GROLIER [COE] // Jean Grolier [CWE] // Grolier, Jean [ALLEN]"
"Jean LALEMAND [COE] // Jean Lalemand [CWE] // Lallemand, Jean [ALLEN]"
"Jean LAMBELIN [COE] // Jean Lambelin [CWE] // Lambelin, Jean [ALLEN]"
"Jean MORIN [COE] // Jean Morin [CWE] // Morin, John [ALLEN]"
"Jean Pyrrhus d'ANGLEBERME [COE] // Jean Pyrrhus d'Angleberme [CWE] // Angleberme, John Phyrus d' [ALLEN]"
"Jean, cardinal of LORRAINE [COE] // Jean de Lorraine [CWE] // Lorraine, John of [ALLEN]"
"Jeroen van der NOOT [COE] // Jeroen van der Noot [CWE] // Vander Noot, Jerome [ALLEN]"
"Joachim MARTENS [COE] // Joachim Martens [CWE] // Martinius, Joachim [ALLEN]"
"Johann Georg PAUMGARTNER [COE] // Johann Georg Paumgartner [CWE] // Paungartner, John George [ALLEN]"
"Johann HUTTICH [COE] // Johann Huttich [CWE] // Huttich, John [ALLEN]"
"Johann KLEBERGER [COE] // Johann Kleberger [CWE] // Kleberg, John [ALLEN]"
"Johann LANG [COE] // Johann Lang [CWE] // Lang, John [ALLEN]"
"Johann POPPENRUYTER [COE] // Johann Poppenruyter [CWE] // Poppenruyter, J. [ALLEN]"
"Johann RUSER [COE] // Johann Ruser [CWE] // Ruser, John [ALLEN]"
"Johann SCHUDELIN [COE] // Johann Schudelin [CWE] // Schudelinus, John [ALLEN]"
"Johann von METZENHAUSEN [COE] // Johann von Metzenhausen [CWE] // Metzenhausen, Johann III of [ALLEN]"
"Johann von RIEDT [COE] // Johann von Riedt [CWE] // Rheidt, John of [ALLEN]"
"Johann WERTER [COE] // Johann Werter [CWE] // Werter, John [ALLEN]"
"Johannes AGRICOLA [COE] // Johannes Agricola [CWE] // Agricola, John [ALLEN]"
"Johannes Alexander BRASSICANUS [COE] // Johannes Alexander Brassicanus [CWE] // Brassicanus, Joannes Alexander [ALLEN]"
"Johannes Baptista LAURENTIA [COE] // Johannes Baptista Laurentia [CWE] // Laurentia, Ioannes Baptista [ALLEN]"
"Johannes BRISGOICUS [COE] // Johannes Brisgoicus [CWE] // John Brysgoicus [ALLEN]"
"Johannes DANTISCUS [COE] // Johannes Dantiscus [CWE] // Dantiscus, Joannes [ALLEN]"
"Johannes DRACONITES [COE] // Johannes Draconites [CWE] // Draco, Joannes [ALLEN]"
"Johannes FALCO [COE] // Johannes Falco [CWE] // Falcon, John [ALLEN]"
"Johannes LONGICAMPIANUS [COE] // Johannes Longicampianus [CWE] // Longicampianus, John [ALLEN]"
"Johannes ROSINUS [COE] // Johannes Rosinus [CWE] // Rosinus, John [ALLEN]"
"Johannes Sylvius EGRANUS [COE] // Johannes Sylvius [CWE] // Egranus, Johannes Sylvius [ALLEN]"
"John (III) More [COE] // John More [CWE] // More, John [ALLEN]"
"John CLAYMOND [COE] // John Claymond [CWE] // Claymond, John [ALLEN]"
"John FRANCIS [COE] // John Francis [CWE] // Francis, John [ALLEN]"
"JOHN III [COE] // John III [CWE] // John III of Portugal [ALLEN]"
"John SMITH [COE] // John Smith [CWE] // Smith, John [ALLEN]"
"John YONGE [COE] // John Yonge [CWE] // Yonge, John [ALLEN]"
"John, elector of SAXONY [COE] // Duke John of Saxony [CWE] // John of Saxony [ALLEN]"
"Joost LAUWEREYNS [COE] // Joost Lauwereyns [CWE] // Laurens, Josse [ALLEN]"
"Joost van der NOOT [COE] // Joost van der Noot [CWE] // Vander Noot, Jodocus [ALLEN]"
"Juan de la PARRA [COE] // Juan de la Parra [CWE] // de la Parra, J. [ALLEN]"
"Juan de VALDÉS [COE] // Juan de Valdés [CWE] // Valdes, John [ALLEN]"
"Justus JONAS [COE] // Justus Jonas [CWE] // Jonas, Jodocus (Justus) [ALLEN]"
"Karel UUTENHOVE [COE] // Karel Uutenhove [CWE] // Utenhove, Charles [ALLEN]"
"Karl HARST [COE] // Karl Harst [CWE] // Harst, Karl [ALLEN]"
"Krzysztof SZYDŁOWIECKI [COE] // Krzysztof Szydłowiecki [CWE] // Schydlowyetz, Christopher of [ALLEN]"
"Lambertus GRUNNIUS [COE] // Lambertus Grunnius [CWE] // Grunnius, Lambertus [ALLEN]"
"Lazare de BAÏF [COE] // Lazare de Baïf [CWE] // Baif, Lazarus [ALLEN]"
"Lazarus a PARENTIBUS [COE] // Lazarus a Parentibus [CWE] // Parentibus, Lazarus a [ALLEN]"
"Leonhard REBHAN [COE] // Leonhard Rebhan [CWE] // Rephanus, Leonard [ALLEN]"
"Leonhard von ECK [COE] // Leonhard von Eck [CWE] // Eck, Leonard [ALLEN]"
"LEONTIUS [COE] // Leontius [CWE] // Leontius [ALLEN]"
"Lieven ALGOET [COE] // Lieven Algoet [CWE] // Algoet, Levinus or Livinus (Omnibinus, Panagethus) [ALLEN]"
"Lieven HUGENOYS [COE] // Lieven Hugenoys [CWE] // Hugenoys, Livinus [ALLEN]"
"Lorenzo BARTOLINI Salimbeni [COE] // Lorenzo Bartolini [CWE] // Bartolini, Lorenzo [ALLEN]"
"Lorenzo PUCCI [COE] // Lorenzo Pucci [CWE] // Pucci, Lorenzo [ALLEN]"
"Louis de VERS [COE] // Louis de Vers [CWE] // Vers, Louis de [ALLEN]"
"Louis GUILLARD [COE] // Louis Guillard [CWE] // Guillard, Louis [ALLEN]"
"Louis of FLANDERS [COE] // Louis of Flanders [CWE] // Flanders, Louis of (Ludovicus Pratensis, Pratus) [ALLEN]"
"Luca BONFIGLIO [COE] // Luca Bonfiglio [CWE] // Bonfius, Lucas [ALLEN]"
"Ludovicus CARINUS [COE] // Ludovicus Carinus [CWE] // Carinus, Ludovicus (Carcinus, Kiel) [ALLEN]"
"LUDOVICUS [COE] // Louis [CWE] // Louis [ALLEN]"
"Ludwig PLATZ [COE] // Ludwig Platz [CWE] // Platz, Louis [ALLEN]"
"Luis Núñez CORONEL [COE] // Luis Núñez Coronel [CWE] // Coronel, Luis [ALLEN]"
"MARGARET of Angoulême [COE] // Margaret of Angoulême [CWE] // Margaret of Valois [ALLEN]"
"Martin BUCER [COE] // Martin Bucer [CWE] // Bucer, Martin [ALLEN]"
"Martin HUNE [COE] // Martin Hune [CWE] // Hune, Martin [ALLEN]"
"MARTINUS (adressed in Ep. 76 of [July? 1498] [COE] // Martin [CWE] // Martin [ALLEN]"
"Matthäus SCHINER [COE] // Matthäus Schiner [CWE] // Schinner, Matthew [ALLEN]"
"Matthias LAURINUS [COE] // Matthias Laurinus [CWE] // Laurinus, Matthias [ALLEN]"
"Matthias MEYNER [COE] // Matthias Meyner [CWE] // Meyner, M. [ALLEN]"
"Matthias von SAARBURG [COE] // Matthias von Saarburg [CWE] // Saarburg, Matthias of [ALLEN]"
"Maximiliaan van HORN [COE] // Maximiliaan van Horn [CWE] // Hornes, Maximilian of [ALLEN]"
"Maximilian (II) of BURGUNDY [COE] // Maximilian (II) of Burgundy [CWE] // Burgundy, Maximilian of [ALLEN]"
"Melchior Matthaei of VIANDEN [COE] // Melchior of Vianden [CWE] // Viandalus, Melchior (Viandulus) [ALLEN]"
"NICASIUS [COE] // Nicasius, chaplain of Cambrai [CWE] // Nicasius, Chaplain of Cambray [ALLEN]"
"Nicholas de BURGUNDY [COE] // Nicolas of Burgundy [CWE] // Burgundy, Nicholas of [ALLEN]"
"NICHOLAS OF LUXEMBOURG [COE] // Nicholas of Luxemburg [CWE] // Luxembourg, Nicholas of [ALLEN]"
"Nicolaas EVERAERTS [COE] // Nicolaas Everaerts [CWE] // Everard, Nicholas [ALLEN]"
"Nicolaas KAN [COE] // Nicolaas Kan [CWE] // Cannius, Nicolaus [ALLEN]"
"Nicolas BOURBON [COE] // Nicolas Bourbon [CWE] // Borbonius, Nicholas [ALLEN]"
"Nicolas COPPIN [COE] // Nicolas Coppin [CWE] // Coppin, Nicolas [ALLEN]"
"Nicolas de MALAISE [COE] // Nicolas de Malaise [CWE] // Malaise, Nicholas of [ALLEN]"
"Nicolas LE CLERC [COE] // Nicolas Le Clerc [CWE] // Leclerc, Nicolas (Clerici) [ALLEN]"
"Nicolas RUISTRE [COE] // Nicolas Ruistre [CWE] // Ruistre, Nicholas (Ruterius) [ALLEN]"
"Nicolas WARY [COE] // Nicolas Wary [CWE] // Varius, Nicolaus [ALLEN]"
"Nicolaus EPISCOPIUS [COE] // Nicolaus Episcopius [CWE] // Episcopius, Nicolaus [ALLEN]"
"Nicolaus PRAEPOSITUS Edanus [COE] // Nicolaus Praepositus Edanus [CWE] // Praepositus, Nicholas [ALLEN]"
"Nikolaus BENSROTT [COE] // Nikolas Bensrott [CWE] // Bensrott, Nicholas [ALLEN]"
"Nikolaus von DIESBACH [COE] // Nikolaus von Diesbach [CWE] // Diesbach, Nikolaus von [ALLEN]"
"Nikolaus von WATTENWYL [COE] // Nikolaus von Wattenwyl [CWE] // Wattenwyl, Nicholas of [ALLEN]"
"Omaar van EDINGEN [COE] // Omaar van Edingen [CWE] // Edingus, Audomarus (Edinghen, Enghien, Omaer van) [ALLEN]"
"Ortwinus GRATIUS [COE] // Ortwinus Gratius [CWE] // Gratius, Ortuinus [ALLEN]"
"Osvaldus MYCONIUS [COE] // Osvaldus Myconius [CWE] // Myconius, Osualdus [ALLEN]"
"Paolo SADOLETO [COE] // Paolo Sadoleto [CWE] // Sadoleto, Paolo [ALLEN]"
"Paulus RICIUS [COE] // Paulus Ricius [CWE] // Ricius, Paulus (Ritius) [ALLEN]"
"Pedro MEXÍA [COE] // Pedro Mexía [CWE] // Mexia, Peter [ALLEN]"
"Pedro Ruiz de la MOTA [COE] // Pedro Ruiz de la Mota [CWE] // Mota, Peter Ruiz de la [ALLEN]"
"Petrus DECIMARIUS [COE] // Petrus Decimarius [CWE] // Decimarius, Petrus [ALLEN]"
"Petrus MANIUS [COE] // Petrus Manius [CWE] // Manius, Peter [ALLEN]"
"Petrus PHOENIX [COE] // Petrus Phoenix [CWE] // Felix [ALLEN]"
"Petrus VULCANIUS [COE] // Petrus Vulcanius [CWE] // Vulcanius, Petrus [ALLEN]"
"Pier Paolo VERGERIO [COE] // Pier Paolo Vergerio [CWE] // Vergerio, Peter Paul [ALLEN]"
"Pierre d'ANGLEBERME [COE] // Pierre d'Angleberme [CWE] // Angleberme, Peter d' [ALLEN]"
"Pierre DANÈS [COE] // Pierre Danès [CWE] // Danès, Peter [ALLEN]"
"Pierre de COURTEBOURNE [COE] // Pierre le Bâtard de Courtebourne [CWE] // Courtebourne, Peter of [ALLEN]"
"Pierre de MORNIEU [COE] // Pierre de Mornieu [CWE] // Mornyeu, Peter of [ALLEN]"
"Pierre TOUSSAIN [COE] // Pierre Toussain [CWE] // Tossanus, Petrus (Tossain, Toussain) [ALLEN]"
"Pieter GERARD [COE] // Pieter Gerard [CWE] // Gerard, Peter [ALLEN]"
"Pieter WINCKEL [COE] // Pieter Winckel [CWE] // Winckel, Peter [ALLEN]"
