"correspondents_id","type","gender","viaf_id","wikidata_id","gnd_id","cerl_id","emlo_person_id","name_in_edition","known_name_variations","known_name_variations_ref","pob_loc_id","pob_loc_annotation","pob_loc_annotation_ref","dob_year1","dob_month1","dob_day1","dob_computable1","dob_has_range","dob_year2","dob_month2","dob_day2","dob_computable2","dob_annotation","dob_annotation_ref","pod_loc_id","pod_loc_annotation","pod_loc_annotation_ref","dod_year1","dod_month1","dod_day1","dod_computable1","dod_has_range","dod_year2","dod_month2","dod_day2","dod_computable2","dod_annotation","dod_annotation_ref","further_annotation"
"82023df8-a729-45f3-9e10-690acb331101","individual","male","55332057","Q63283255","133276007","cnp01125607","NULL","Johann (II) PAUMGARTNER [COE] // Johann (II) Paumgartner [CWE] // Paungartner, Johann [ALLEN]","Pangartner // Panngarten // Baumgarten // Paungartner","COE III, 60-61","augsburg_DE_gid_2954172","Augsburg","COE III, 60-61","1488","10","18","1488-10-18","0","1488","10","18","1488-10-18","1488","COE III, 60-61","augsburg_DE_gid_2954172","Augsburg","COE III, 60-61","1549","09","20","1549-09-20","0","1549","09","20","1549-09-20","20 September 1549","COE III, 60-61","NULL"
"d9233b24-a98c-4279-8065-e2ab70c0d080","individual","male","27173507","Q62663","118594605","cnp01303090","5b704b83-b998-472f-abde-5a693a4be59d","Willibald PIRCKHEIMER [COE] // Willibald Pirckheimer [CWE] // Pirckheimer, Willibald [ALLEN]","Philadelphus // Cotta // Cottalambergius // Cottalembergius // Cotta Lembergius","GND","eichstätt_DE_gid_2932069","Eichstätt","COE III, 90-94","1470","12","05","1470-12-05","0","1470","12","05","1470-12-05","5 December 1470","COE III, 90-94","nürnberg_DE_gid_2861650","Nürnberg","COE III, 90-94","1530","12","22","1530-12-22","0","1530","12","22","1530-12-22","22 December 1530","COE III, 90-94","NULL"
"a9779b0b-cb2b-4a48-84c4-940449ef5c3c","individual","male","61645489","Q69024","118772295","cnp01163813","NULL","Udalricus ZASIUS [COE] // Udalricus Zasius [CWE] // Zasius, Ulrich [ALLEN]","Zasy // Zäsy // Zazius","GND // COE III, 469-473","konstanz_DE_gid_2885679","Konstanz","HDS","1461","01","NULL","1461-01-01","1","1461","01","NULL","1461-01-31","Januar 1461","HDS","freiburg_DE_gid_2925177","Freiburg im Breisgau","GND","1535","11","24","1535-11-24","0","1535","11","24","1535-11-24","24 November 1535","COE III, 469-473","NULL"
"8444896d-fb1b-4eb5-9f39-39b1e78d470c","individual","male","72207021","Q47489015","119612828","cnp01053672","7f41900d-9810-40c7-855c-8bd0b6d80e24","Jacopo BANNISIO [COE] // Jacopo Bannisio [CWE] // Banisius, Jacobus [ALLEN]","Bannisio // Bannicius // Bannisiis // Bannissis // Banisius","GND // COE I, 90-91","korčula_HR_gid_3197710","Korčula","COE I, 90-91","1466","10","15","1466-10-15","0","1466","10","15","1466-10-15","15 October 1466","SOBA","trento_IT_gid_3165243","Trento","Dizionario Biografico degli Italiani","1532","11","19","1532-11-19","0","1532","11","19","1532-11-19","19 November 1532","COE I, 90-91","NULL"
"8c816868-8923-4daa-a154-e00dd8f38dff","individual","male","66542815","Q61067","118744658","cnp01303128","546e1022-3f14-427b-bae6-6545401369f4","Johann REUCHLIN [COE] // Johann Reuchlin [CWE] // Reuchlin, Johann (Capnio) [ALLEN]","Capnion // Capnio // Roechlin // Kapnion // Reuchlinus","GND","pforzheim_DE_gid_2853969","Pforzheim","GND","1455","01","29","1455-01-29","0","1455","01","29","1455-01-29","29.01.1455","LEO BW","stuttgart_DE_gid_2825297","Stuttgart","GND","1522","06","30","1522-06-30","0","1522","06","30","1522-06-30","30 June 1522","COE III, 145-150","NULL"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","87673996","Q43499","118530666","cnp01259600","3d57cf71-45af-4e07-a6bd-d83773da9c21","[Erasmus Desiderius] [COE] // Erasmus [CWE] // Erasmus [ALLEN]","NULL","NULL","rotterdam_NL_gid_2747891","bei Rotterdam","HGK I, 250","1469","NULL","NULL","1469-01-01","1","1469","NULL","NULL","1469-12-31","1469","HGK I, 250","basel_CH_gid_2661604","Basel","HGK I, 250","1536","NULL","NULL","1536-01-01","1","1536","NULL","NULL","1536-12-31","1536","HGK I 250","NULL"
"0ec03581-0e29-4e21-88cd-139033fd0f9e","individual","male","39415982","Q646092","118960563","cnp01875386","NULL","BEATUS Rhenanus [COE] // Beatus Rhenanus [CWE] // Beatus Rhenanus (Beat Bild) [ALLEN]","Rinower // Licentius Evangelus // Bild // Selezestadiensis // Selestadiensis // Bildius","COE I, 104-109 // GND","sélestat_FR_gid_2975233","Sélestat","COE I, 104-109","1485","08","22","1485-08-22","0","1485","08","22","1485-08-22","22 August 1485","COE I, 104-109","strasbourg_FR_gid_2973783","Strasbourg","COE I, 104-109","1547","07","20","1547-07-20","0","1547","07","20","1547-07-20","20 July 1547","COE I, 104-109","NULL"
"e921d3e6-9dc2-40e7-9fe6-902dcd5cfe9b","individual","male","240011410","Q65368","118798170","cnp01160434","NULL","Georgius SPALATINUS [COE] // Georgius Spalatinus [CWE] // Spalatinus, George [ALLEN]","Burckhardt // Burkhardt // Burckard // Burkhard // Burkard // Burckart // Burckard // Spalatin // Burghardt // Burchardus","GND","spalt_DE_gid_2830849","Spalt","COE III, 266-268","1484","01","17","1484-01-17","0","1484","01","17","1484-01-17","17 January 1484","COE III, 266-268","altenburg_DE_gid_2957773","Altenburg","COE III, 266-268","1545","01","16","1545-01-16","0","1545","01","16","1545-01-16","16 January 1545","COE III, 266-268","NULL"
"853e25f4-7e65-49c4-a737-7fdba57aa66c","individual","male","34745882","Q77233","11853579X","cnp01466906","NULL","Frederick III, elector of SAXONY [COE] // Duke / Elector Frederick of Saxony [CWE] // Frederick of Saxony [ALLEN]","Friedrich III.","GND","torgau_DE_gid_2821807","Torgau","NDB","1463","01","17","1463-01-17","0","1463","01","17","1463-01-17","17.1.1463","NDB","lochau_DE_gid_2876645","Lochau","COE III,203-205","1525","05","05","1525-05-05","0","1525","05","05","1525-05-05","5.5.1525","NDB","NULL"
"c7280d05-7044-4b72-9af8-5dcff8b57743","individual","male","18164526","Q1613275","124720714","cnp01302946","afc6b8a4-cfa2-48ff-a092-b56b26716610","Hermann von NEUENAHR [COE] // Hermann, Graf von Neu / Hermann von Neuenahr [CWE] // Neuenahr, Hermann Count of (Neaetius, de Nova Aquila, Nuenarius) [ALLEN]","Neuenar // Nuenar // Newenaer // Nova Aquila","GND","unknown_location_in_germany_DE_gid_unknown","Unknown","COE III, 14-15","1492","NULL","NULL","1492-01-01","1","1492","NULL","NULL","1492-12-31","c 1492","COE III, 14-15","augsburg_DE_gid_2954172","Augsburg","COE III, 14-15","1530","10","30","1530-10-30","0","1530","10","30","1530-10-30","30 October 1530","COE III, 14-15","NULL"
