"correspondents_id","type","gender","viaf_id","wikidata_id","gnd_id","cerl_id","emlo_person_id","name_in_edition","known_name_variations","known_name_variations_ref","pob_loc_id","pob_loc_annotation","pob_loc_annotation_ref","dob_year1","dob_month1","dob_day1","dob_computable1","dob_has_range","dob_year2","dob_month2","dob_day2","dob_computable2","dob_annotation","dob_annotation_ref","pod_loc_id","pod_loc_annotation","pod_loc_annotation_ref","dod_year1","dod_month1","dod_day1","dod_computable1","dod_has_range","dod_year2","dod_month2","dod_day2","dod_computable2","dod_annotation","dod_annotation_ref","further_annotation"
"d9233b24-a98c-4279-8065-e2ab70c0d080","individual","male","27173507","Q62663","118594605","cnp01303090","5b704b83-b998-472f-abde-5a693a4be59d","Willibald PIRCKHEIMER [COE] // Willibald Pirckheimer [CWE] // Pirckheimer, Willibald [ALLEN]","Philadelphus // Cotta // Cottalambergius // Cottalembergius // Cotta Lembergius","GND","eichstätt_DE_gid_2932069","Eichstätt","COE III, 90-94","1470","12","5","1470-12-05","0","1470","12","5","1470-12-05","5 December 1470","COE III, 90-94","nürnberg_DE_gid_2861650","Nürnberg","COE III, 90-94","1530","12","22","1530-12-22","0","1530","12","22","1530-12-22","22 December 1530","COE III, 90-94","NULL"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","87673996","Q43499","118530666","cnp01259600","3d57cf71-45af-4e07-a6bd-d83773da9c21","[Erasmus Desiderius] [COE] // Erasmus [CWE] // Erasmus [ALLEN]","NULL","NULL","rotterdam_NL_gid_2747891","bei Rotterdam","HGK I, 250","1469","","","1469-01-01","1","1469","","","1469-12-31","1469","HGK I, 250","basel_CH_gid_2661604","Basel","HGK I, 250","1536","","","1536-01-01","1","1536","","","1536-12-31","1536","HGK I 250","NULL"
"e921d3e6-9dc2-40e7-9fe6-902dcd5cfe9b","individual","male","240011410","Q65368","118798170","cnp01160434","NULL","Georgius SPALATINUS [COE] // Georgius Spalatinus [CWE] // Spalatinus, George [ALLEN]","Burckhardt // Burkhardt // Burckard // Burkhard // Burkard // Burckart // Burckard // Spalatin // Burghardt // Burchardus","GND","spalt_DE_gid_2830849","Spalt","COE III, 266-268","1484","1","17","1484-01-17","0","1484","1","17","1484-01-17","17 January 1484","COE III, 266-268","altenburg_DE_gid_2957773","Altenburg","COE III, 266-268","1545","1","16","1545-01-16","0","1545","1","16","1545-01-16","16 January 1545","COE III, 266-268","NULL"
"8e337b13-a43c-4100-81c0-7ee324f61eb0","individual","male","76430137","Q57087","118544365","cnp00966457","0afa7376-b1db-4e14-bd48-f925d0173740","Pope ADRIAN VI [COE] // Adrian VI [CWE] // Adrian VI, Pope (Adrian of Utrecht) [ALLEN]","Adriaan Floriszoon","COE I, 5","utrecht_NL_gid_2745912","Utrecht","COE I, 5","1454","3","2","1454-03-02","0","1454","3","2","1454-03-02","2 March 1454","COE I, 5","rome_IT_gid_3169070","Rome","COE I, 5","1523","9","14","1523-09-14","0","1523","9","14","1523-09-14","14 September 1523","COE I, 5","NULL"
"a9779b0b-cb2b-4a48-84c4-940449ef5c3c","individual","male","61645489","Q69024","118772295","cnp01163813","NULL","Udalricus ZASIUS [COE] // Udalricus Zasius [CWE] // Zasius, Ulrich [ALLEN]","Zasy // Zäsy // Zazius","GND // COE III, 469-473","konstanz_DE_gid_2885679","Konstanz","GND","1461","","","1461-01-01","1","1461","","","1461-12-31","1461","COE III, 469-473","freiburg_DE_gid_2925177","Freiburg im Breisgau","GND","1535","11","24","1535-11-24","0","1535","11","24","1535-11-24","24 November 1535","COE III, 469-473","NULL"
"6fc3d197-6ece-40c4-829a-fb63f2ed1ea3","individual","male","95193756","Q77107","118555049","cnp01235980","60f45f1f-60c8-49f3-8dcc-4d2f6cc22605","Ulrich von HUTTEN [COE] // Ulrich von Hutten [CWE] // Hutten, Ulrich von [ALLEN]","Huttenus // ab Hutten","HGK I, 350","steckelberg_castle_DE_gid_unknown","Burg Steckelberg bei Schlüchtern nahe Fulda/Hessen","HGK I, 350","1488","4","21","1488-04-21","0","1488","4","21","1488-04-21","21 April 1488","COE II, 216-220","ufenau_CH_gid_7669974","Insel Ufenau im Zürichsee","HGK I, 350","1523","8","","1523-08-20","1","1523","8","","1523-08-31","end of August 1523","COE II, 216-220","NULL"
"b5214f05-0224-4d53-9197-52039465d803","individual","male","71399367","Q123034","118637533","cnp01302883","578ed3f0-58e8-4cd1-931e-1845800fc96e","Huldrych ZWINGLI [COE] // Huldrych Zwingli [CWE] // Zwingli, Ulrich [ALLEN]","Zuinglius","COE III, 481-486","wildhaus_CH_gid_2657988","Wildhaus - St Gallen - Switzerland","COE III, 481-486","1484","1","1","1484-01-01","0","1484","1","1","1484-01-01","1 January 1484","COE III, 481-486","kappel_CH_gid_2660189","Kappel am Albis","GND","1531","10","11","1531-10-11","0","1531","10","11","1531-10-11","11 October 1531","COE III, 481-486","NULL"
"1d206913-3666-4b58-9ec3-ff95863e8f94","individual","male","56634092","Q123450","11709711X","cnp01302995","NULL","Johannes OECOLAMPADIUS [COE] // Johannes Oecolampadius [CWE] // Oecolampadius, Joannes (John Hussgen) [ALLEN]","Oecolampadius // Ökolampadius // Heussgen // Hausschein // Haußschein // Hußschin // Oecolampade // Oecolompadius // Ocolampadius // Oecolamp. // Oekolampad // Hussgen // Husschin // Hußschyn // Oekolampadius // Icolampadius // Ecolampadius // Decolampadios // Ecolampade // Huszgen // Ecolampadio","GND","weinsberg_DE_gid_2812158","Weinsberg","COE III, 24-27","1482","","","1482-01-01","1","1482","","","1482-12-31","1482","COE III, 24-27","basel_CH_gid_2661604","Basel","COE III, 24-27","1531","11","22","1531-11-22","1","1531","11","23","1531-11-23","22/3 November 1531","COE III, 24-27","NULL"
"048e0147-58cf-45e5-8312-f52998ca0ee4","individual","male","19702295","Q71712","118684566","cnp01256262","NULL","Hieronymus EMSER [COE] // Hieronymus Emser [CWE] // Emser, Hieronymus [ALLEN]","Emßer // Embser // Empse // Emsser","GND","weidenstetten_DE_gid_2812958","Weidenstetten bei Ulm","HGK I, 246","1479","3","28","1479-03-28","0","1479","3","28","1479-03-28","28 March 1479","COE I, 429-430","dresden_DE_gid_2935022","Dresden","HGK I, 246","1527","12","8","1527-12-08","0","1527","12","8","1527-12-08","8 December 1527","COE I, 429-430","HGK I gibt abweichend 1478 als DoB an"
"313d5e42-31ce-44fe-9832-eb4da2e49fcb","individual","male","61578502","Q1368362","118518968","cnp01303385","NULL","Wolfgang Faber CAPITO [COE] // Wolfgang Capito [CWE] // Capito, Wolfgang Fabricius (Köpfel) [ALLEN]","Capito // Luithold // Luitholdus // Capiton // Cephalaeus // Köphel // Köphl // Cephaleus // Köpphel // Faber // Luithold // Köpffel // Köpfel // Koepfel","GND","haguenau_FR_gid_3014078","Hagenau/Elsaß","HGK I, 163","1478","","","1478-01-01","1","1478","","","1478-12-31","1478","HGK I, 163","strasbourg_FR_gid_2973783","Straßburg","HGK I, 163","1541","11","2","1541-11-02","0","1541","11","2","1541-11-02","2 November 1541","COE I, 261-264","NULL"
"3ee5f6cd-ee1c-4774-af66-27271ec71cb3","individual","male","73950690","Q124070","11905339X","cnp01303318","NULL","Henricus GLAREANUS [COE] // Henricus Glareanus [CWE] // Glareanus, Henricus (H. Loriti of Glarus) [ALLEN]","Loriti // Loritz // Loris // Loritus // Glarean","GND","mollis_CH_gid_2659636","Mollis/Glarus","HGK I, 304","1488","6","","1488-06-01","1","1488","6","","1488-06-30","June 1488","COE II, 105-108","freiburg_DE_gid_2925177","Freiburg i. Br.","HGK I, 304","1563","3","27","1563-03-27","1","1563","3","28","1563-03-28","27/8 March 1563","COE II, 105-108","NULL"
