"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_769","769 [CWE] // 769 [ALLEN]","eck_johann_viaf_100185986","Johann Maier von Eck [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","769 From Johann Maier von Eck Ingolstadt, 2 February 1518 [CWE]","1518","02","02","1518-02-02","0","1518","02","02","1518-02-02","2 February 1518 [CWE]","0","0","0","ingolstadt_DE_gid_2895992","Ingolstadt [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1",""
"wpirck_bw_529","529","pirckheimer_willibald_viaf_27173507","Willibald Pirckheimer","0","0","reuchlin_johann_viaf_66542815","Johannes Reuchlin","0","0","P. an Johannes Reuchlin","1518","03","","1518-03-10","1","1518","03","","1518-03-20","<Mitte März> 1518","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","stuttgart_DE_gid_2825297","Stuttgart","1","1","latin","familiar letter","letter_1_to_1",""
"wpirck_bw_540","540","pirckheimer_willibald_viaf_27173507","Willibald Pirckheimer","0","0","neuenar_hermann_graf_von_viaf_18164526","Graf Hermann von Neuenahr","0","0","P. an Graf Hermann von Neuenahr","1518","03","","1518-03-10","1","1518","05","","1518-05-20","<Mitte März bis Mitte Mai> 1518","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","köln_DE_gid_2886242","Köln","1","1","latin","familiar letter","letter_1_to_1",""
"wpirck_bw_541","541","pirckheimer_willibald_viaf_27173507","Willibald Pirckheimer","0","0","gerbel_nicolaus_viaf_60906847","Nikolaus Gerbel","0","0","P. an Nikolaus Gerbel","1518","05","","1518-05-10","1","1518","05","","1518-05-20","<Mitte Mai> 1518","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","strasbourg_FR_gid_2973783","Strasbourg","1","1","latin","familiar letter","letter_1_to_1",""
"wpirck_bw_558","558","pirckheimer_willibald_viaf_27173507","Willibald Pirckheimer","0","0","hutten_ulrich_von_viaf_95193756","Ulrich von Hutten","0","0","P. an Ulrich von Hutten","1518","09","","1518-09-01","1","1518","10","","1518-10-31","<Sept./Oktober> 1518","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","mainz_DE_gid_2874225","Mainz","0","1","latin","familiar letter","letter_1_to_1","contains  greek"
"wpirck_bw_566","566","pirckheimer_willibald_viaf_27173507","Willibald Pirckheimer","0","0","reuchlin_johann_viaf_66542815","Johannes Reuchlin","0","0","P. an Johannes Reuchlin","1518","11","","1518-11-01","1","1518","11","","1518-11-30","<November> 1518","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","stuttgart_DE_gid_2825297","Stuttgart","1","1","latin","familiar letter","letter_1_to_1",""
"era_cwe_864","864 [CWE] // 864 [ALLEN]","leo_x_pope_viaf_316407579","Leo X [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","864 From Leo X Rome, 10 September 1518 [CWE]","1518","09","10","1518-09-10","0","1518","09","10","1518-09-10","10 September 1518 [CWE]","0","0","0","rome_IT_gid_3169070","Rome [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_857","857 [CWE] // 857 [ALLEN]","zasius_ulrich_viaf_61645489","Udalricus Zasius [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","857 From Udalricus Zasius Freiburg, 13 August 1518 [CWE]","1518","08","13","1518-08-13","0","1518","08","13","1518-08-13","13 August 1518 [CWE]","0","0","0","freiburg_DE_gid_2925177","Freiburg [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1",""
"wpirck_bw_533","533","reuchlin_johann_viaf_66542815","Johannes Reuchlin","0","0","pirckheimer_willibald_viaf_27173507","Willibald Pirckheimer","0","0","Johannes Reuchlin an P.","1518","04","05","1518-04-05","0","1518","04","05","1518-04-05","5. April 1518","0","0","0","stuttgart_DE_gid_2825297","<Stuttgart>","1","0","nürnberg_DE_gid_2861650","Nürnberg","1","1","latin","familiar letter","letter_1_to_1",""
"era_cwe_766","766 [CWE] // 766 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","glareanus_henricus_viaf_73950690","Henricus Glareanus [CWE]","0","0","766 To Henricus Glareanus Louvain, 18 January 1518 [CWE]","1518","01","18","1518-01-18","0","1518","01","18","1518-01-18","18 January 1518 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","paris_FR_gid_2988507","","1","0","latin","familiar letter","letter_1_to_1",""
