"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"mornieu_pierre_de_viaf_unknown","individual","male","Pierre de MORNIEU","unknown_location_in_france_FR_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"#525252"
"neuenar_hermann_graf_von_viaf_18164526","individual","male","Hermann von NEUENAHR","unknown_location_in_germany_DE_gid_unknown","Unknown",1492,"1492-01-01",1,1492,"1492-12-31","augsburg_DE_gid_2954172","Augsburg",1530,"1530-10-30",0,1530,"#fdb863"
"niger_bernardus_viaf_unknown","individual","male","Bernardus NIGER","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"#525252"
"oecolampadius_johann_viaf_56634092","individual","male","Johannes OECOLAMPADIUS","weinsberg_DE_gid_2812158","Weinsberg",1482,"1482-01-01",1,1482,"1482-12-31","basel_CH_gid_2661604","Basel",1531,"1531-11-22",1,1531,"#fdb863"
"pistoris_simon_viaf_45210172","individual","male","Simon PISTORIS","leipzig_DE_gid_2879139","Leipzig",1489,"1489-10-28",0,1489,"1489-10-28","seußlitz_DE_gid_2832861","Seusslitz, near Meissen",1562,"1562-12-03",0,1562,"#525252"
"pirckheimer_willibald_viaf_27173507","individual","male","Willibald PIRCKHEIMER","eichstätt_DE_gid_2932069","Eichstätt",1470,"1470-12-05",0,1470,"1470-12-05","nürnberg_DE_gid_2861650","Nürnberg",1530,"1530-12-22",0,1530,"#5e3c99"
"plateanus_petrus_viaf_22285877","individual","male","Petrus PLATEANUS","s_hertogenbosch_NL_gid_2747351","Unkown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1551,"1551-01-27",0,1551,"#525252"
"rebhan_leonhard_viaf_unknown","individual","male","Leonhard REBHAN","unknown_location_in_germany_DE_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"#525252"
"rex_felix_viaf_311598393","individual","male","Felix REX","gent_BE_gid_2797656","Ghent",NA,"0000-00-00",1,NA,"0000-00-00","kaliningrad_RU_gid_554234","Kaliningrad",1549,"1549-10-01",1,1549,"#525252"
"rhenanus_beatus_viaf_39415982","individual","male","BEATUS Rhenanus","sélestat_FR_gid_2975233","Sélestat",1485,"1485-08-22",0,1485,"1485-08-22","strasbourg_FR_gid_2973783","Strasbourg",1547,"1547-07-20",0,1547,"#fdb863"
"ritius_hieronymus_viaf_2869186","individual","male","Hieronymus RICIUS","pavia_IT_gid_3171366","Pavia",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1570,"1570-02-22",0,1570,"#525252"
"roper_margaret_viaf_20552280","individual","female","Margaret MORE","london_GB_gid_2643743","Unknown",NA,"0000-00-00",1,1505,"1505-09-30","unknown_location_XX_gid_unknown","Unknown",1544,"1544-12-24",1,1544,"#525252"
"schetz_erasmus_viaf_101339450","individual","male","Erasmus SCHETS","maastricht_NL_gid_2751283","Maastricht",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1550,"1550-05-13",0,1550,"#525252"
"spalatin_georg_viaf_240011410","individual","male","Georgius SPALATINUS","spalt_DE_gid_2830849","Spalt",1484,"1484-01-17",0,1484,"1484-01-17","altenburg_DE_gid_2957773","Altenburg",1545,"1545-01-16",0,1545,"#fdb863"
"spiegel_jakob_viaf_24846746","individual","male","Jakob SPIEGEL","sélestat_FR_gid_2975233","Sélestat",1483,"1483-01-01",1,1483,"1483-12-31","unknown_location_XX_gid_unknown","Unknown",1547,"1547-07-01",1,NA,"#fdb863"
"stibar_von_rabenek_viaf_37863206","individual","male","Daniel STIEBAR von Buttenheim","rabeneck_DE_gid_2851241","Rabeneck, between Bamberg and Bayreuth",1503,"1503-01-01",1,1503,"1503-12-31","unknown_location_XX_gid_unknown","Unknown",1555,"1555-08-07",0,1555,"#525252"
"storch_ambrosius_viaf_89269911","individual","male","Ambrosius PELARGUS","nidda_DE_gid_2863716","Nidda (Hesse)",1493,"1493-01-01",1,1493,"1493-12-31","trier_DE_gid_2821164","Trier",1561,"1561-07-05",0,1561,"#525252"
"sucket_karel_viaf_unknown","individual","male","Karel SUCKET","brugge_BE_gid_2800931","Bruges",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1532,"1532-11-03",0,1532,"#525252"
"sutter_johann_viaf_5760662","individual","male","Johannes BRISGOICUS","broggingen_DE_gid_2943898","Broggingen",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1539,"1539-10-31",0,1539,"#525252"
"szydłowiecki_krzysztof_viaf_18320094","individual","male","Krzysztof SZYDŁOWIECKI","szydłowiec_PL_gid_757178","Szydłowiec",1467,"1467-01-01",1,1467,"1467-12-31","kraków_PL_gid_3094802","Cracow",1532,"1532-11-30",0,1532,"#525252"
"talesius_quirinus_viaf_unknown","individual","male","Quirinus TALESIUS","haarlem_NL_gid_2755003","Haarlem",1505,"1505-12-21",0,1505,"1505-12-21","haarlem_NL_gid_2755003","Haarlem",1573,"1573-05-27",0,1573,"#525252"
"thüngen_konrad_ii_von_viaf_26411713","individual","male","Konrad von THÜNGEN","burg_reußenberg_DE_gid_unknown","Burg Reussenberg",1466,"1466-01-01",1,1466,"1466-12-31","würzburg_DE_gid_2805615","Würzburg",1540,"1540-06-16",0,1540,"#fdb863"
"tittelmans_franciscus_viaf_27074875","individual","male","Frans TITELMANS","hasselt_BE_gid_2796491","Hasselt, in Limburg",1502,"1502-01-01",1,1502,"1502-12-31","unknown_location_in_italy_IT_gid_unknown","Lazio",1537,"1537-09-12",0,1537,"#525252"
"tomicki_piotr_viaf_25699004","individual","male","Piotr TOMICKI","tomice_PL_gid_3083316","Tomice, in Great Poland",1464,"1464-01-01",1,1464,"1464-12-31","kraków_PL_gid_3094802","Cracow",1535,"1535-10-29",0,1535,"#525252"
"tunstall_cuthbert_viaf_22160214","individual","male","Cuthbert TUNSTALL","hackforth_GB_gid_2647701","Hackforth, near Catterick",1474,"1474-01-01",1,1474,"1474-12-31","lambeth_GB_gid_6545250","Lambeth Palace",1559,"1559-11-18",0,1559,"#525252"
"tusanus_jacobus_viaf_221293349","individual","male","Jacques TOUSSAIN","unknown_location_diocese_of_troyes_FR_gid_unknown","Unknown, in the diocese of Troyes",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1547,"1547-03-15",0,1547,"#525252"
"uenhove_carolus_viaf_193330185","individual","male","Karel UUTENHOVE","gent_BE_gid_2797656","Ghent",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"#525252"
"valdés_alfonso_de_viaf_89087729","individual","male","Alfonso de VALDÉS","cuenca_ES_gid_3124132","Cuenca",1500,"1500-01-01",1,1500,"1500-12-31","vienna_AT_gid_2761369","Vienna",1532,"1532-10-06",0,1532,"#525252"
"valdés_juan_de_viaf_19691005","individual","male","Juan de VALDÉS","cuenca_ES_gid_3124132","Cuenca",1509,"1509-01-01",1,1510,"1510-12-31","napoli_IT_gid_3172394","Naples",1541,"1541-08-01",1,1541,"#525252"
"vergara_francisco_viaf_23079828","individual","male","Francisco de VERGARA","toledo_ES_gid_2510409","Toledo",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1545,"1545-12-27",0,1545,"#525252"
"vergara_juan_de_viaf_100470729","individual","male","Juan de VERGARA","toledo_ES_gid_2510409","Toledo",1492,"1492-09-04",0,1492,"1492-09-04","toledo_ES_gid_2510409","Toledo",1557,"1557-02-20",0,1557,"#525252"
"vives_juan_luis_viaf_71399403","individual","male","Juan Luis VIVES","valencia_ES_gid_2509954","Valencia",1492,"1492-03-06",0,1492,"1492-03-06","brugge_BE_gid_2800931","Bruges",1540,"1540-05-06",0,1540,"#525252"
"vlatten_johann_von_viaf_192938582","individual","male","Johann von VLATTEN","vlatten_DE_gid_2817108","Unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1562,"1562-06-11",0,1562,"#525252"
"welser_bartholomäus_viaf_42633711","individual","male","Bartholomäus WELSER","memmingen_DE_gid_2871992","Memmingen",1484,"1484-06-25",0,1484,"1484-06-25","amberg_DE_gid_2956656","Amberg",1561,"1561-03-28",0,1561,"#525252"
"wilhelm_v_herzog_von_kleve_jülich_berg_viaf_291388445","individual","male","William V, duke of CLEVES-Mark-Jülich-Berg","düsseldorf_DE_gid_2934246","Düsseldorf",1516,"1516-07-28",0,1516,"1516-07-28","düsseldorf_DE_gid_2934246","Düsseldorf",1592,"1592-01-05",0,1592,"#525252"
"zasius_ulrich_viaf_61645489","individual","male","Udalricus ZASIUS","konstanz_DE_gid_2885679","Konstanz",1461,"1461-01-01",1,1461,"1461-12-31","freiburg_DE_gid_2925177","Freiburg im Breisgau",1535,"1535-11-24",0,1535,"#fdb863"
"geuder_hans_viaf_167595640","individual","male","Hans Geuder","unknown_location_XX_gid_unknown","unknown",1496,"1496-01-01",1,1496,"1496-12-31","unknown_location_XX_gid_unknown","unknown",1557,"1557-01-01",1,1557,"#525252"
"grüninger_johann_viaf_304920352","individual","male","Johann Grieninger","markgröningen_DE_gid_2873369","Markgröningen (Württemberg)",1455,"1455-01-01",1,1455,"1455-12-31","strasbourg_FR_gid_2973783","Straßburg",1532,"1532-01-01",1,1533,"#525252"
"heß_johann_viaf_74612417","individual","male","Johannes Hessus","nürnberg_DE_gid_2861650","Nürnberg",1490,"1490-09-23",0,1490,"1490-09-23","wrocław_PL_gid_3081368","Breslau",1547,"1547-01-05",0,1547,"#525252"
"hummelberger_gabriel_viaf_47706765","individual","male","Gabriel Hummelberg","ravensburg_DE_gid_2849802","Ravensburg",1490,"1490-01-01",1,1490,"1490-12-31","isny_im_allgäu_DE_gid_2895638","Isny im Allgäu",1544,"1544-01-07",0,1544,"#525252"
"imhoff_hieronymus_viaf_unknown","individual","male","Hieronymus Imhoff","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"leib_kilian_viaf_57412912","individual","male","Kilian Leib","ochsenfurt_DE_gid_2858333","Ochsenfurt/Main",1471,"1471-02-23",0,1471,"1471-02-23","monastery_rebdorf_DE_gid_unknown","Rebdorf bei Eichstätt",1553,"1553-07-16",0,1553,"#525252"
"montanus_jakob_viaf_52459266","individual","male","Jakob Montanus","gernsbach_DE_gid_2920997","Gernsbach",1460,"1460-01-01",1,1460,"1460-12-31","herford_DE_gid_2906121","Herford",1534,"1534-01-01",1,1534,"#525252"
"murr_brigitta_von_viaf_unknown","individual","female","Brigitta von Murr","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"nürnberg_town_council_of_viaf_not_applicable","corporate body","not applicable","Rat der Stadt Nürnberg","unknown_location_XX_gid_unknown","not applicable",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"pfnzing_sebald_viaf_80893478","individual","male","Sebald Pfinzing","unknown_location_XX_gid_unknown","unknown",1487,"1487-01-01",1,1487,"1487-12-31","unknown_location_XX_gid_unknown","unknown",1543,"1543-01-01",1,1543,"#525252"
"pirckheimer_caritas_die_jüngere_viaf_1024145858287223022794","individual","female","Caritas Pirckheimer d. J.","unknown_location_XX_gid_unknown","unknown",1503,"1503-01-01",1,1503,"1503-12-31","unknown_location_XX_gid_unknown","unknown",1554,"1554-01-01",1,1554,"#525252"
"pirckheimer_katharina_die_jüngere_viaf_unknown","individual","female","Katharina Pirckheimer d. J.","unknown_location_XX_gid_unknown","unknown",1498,"1498-01-01",1,1498,"1498-12-31","unknown_location_XX_gid_unknown","unknown",1563,"1563-01-14",0,1563,"#525252"
"pirckheimer_klara_viaf_11044869","individual","female","Klara Pirckheimer","unknown_location_XX_gid_unknown","unknown",1480,"1480-01-01",1,1480,"1480-12-31","unknown_location_XX_gid_unknown","unknown",1533,"1533-01-01",1,1533,"#525252"
"pirckheimer_sabina_viaf_100506400","individual","female","Sabina Pirckheimer","unknown_location_XX_gid_unknown","unknown",1482,"1482-01-01",0,1482,"1482-12-31","unknown_location_XX_gid_unknown","unknown",1529,"1529-01-01",0,1529,"#525252"
"rauch_margareta_viaf_unknown","individual","female","Margareta Rauch // Margaretha Reuin","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
