"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2"
"2858f337-c4e0-48ea-88f9-ac6a378016b0","individual","male","Johann SCHUDELIN [COE] // Johann Schudelin [CWE] // Schudelinus, John [ALLEN]","vaihingen_an_der_enz_DE_gid_2817927","Vaihingen","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"285e3bbd-d087-46d6-ad31-2e07a29fa69e","individual","male","Maarten LIPS [COE] // Maarten Lips [CWE] // Lypsius, Martin [ALLEN]","brussels_BE_gid_2800866","Brussels","1491","1491-01-01","1","1491","1491-12-31","huy_BE_gid_2795113","Huy","1555","1555-03-23","1","1559"
"28cb3369-3e38-4383-9d64-6748e39e4e13","individual","male","Tommaso de Vio, Cardinal CAJETANUS [COE] // Tommaso de Vio, Cardinal Cajetanus [CWE] // Vio, Tommaso de (Caietano) [ALLEN]","gaeta_IT_gid_3176438","Gaeta","1469","1469-02-20","0","1469","1469-02-20","rome_IT_gid_3169070","Rom","1534","1534-10-10","0","1534"
"29c5db34-d96c-4740-9835-559e6c9b7d9b","individual","male","Johann Albrecht WIDMANSTETTER [COE] // Johann Albrecht Widmanstetter [CWE] // Widmanstetter, Johann Albrecht (Lucretius) [ALLEN]","nellingen_DE_gid_2866561","Nellingen (Blaubeuren)","1506","1506-01-01","1","1506","1506-12-31","regensburg_DE_gid_2849483","Regensburg","1557","1557-03-28","0","1557"
"2a2242bb-51ae-43f4-ba98-ef6117827178","individual","male","Pierre de COURTEBOURNE [COE] // Pierre le Bâtard de Courtebourne [CWE] // Courtebourne, Peter of [ALLEN]","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","1","NULL"
"2a3c55f0-a6fb-44b6-9e27-7199e00256b8","individual","male","Thomas ANSHELM [COE] // Thomas Anshelm [CWE] // Anshelm, Thomas [ALLEN]","baden_baden_DE_gid_2953504","Baden-Baden","1465","1465-01-01","1","1470","1470-12-31","haguenau_FR_gid_3014078","Hagenau/Elsaß","1523","1523-05-01","1","1523"
"2a8c7a8b-9e14-41f3-8e67-5119489daa9a","individual","male","Joachim MARTENS [COE] // Joachim Martens [CWE] // Martinius, Joachim [ALLEN]","gent_BE_gid_2797656","Ghent","NULL","NULL","1","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","1540","1540-01-01","1","1540"
"2ac81d7c-f2c7-4e85-b4bd-6418b15790d6","individual","male","Alberto PIO [COE] // Alberto Pio [CWE] // Pio, Alberto [ALLEN]","carpi_centro_IT_gid_3180445","Carpi","1475","1475-07-23","0","1475","1475-07-23","paris_FR_gid_2988507","Paris","1531","1531-01-07","0","1531"
"2b33f692-a515-4aeb-8397-04c88fd45b36","individual","male","Tielmannus GRAVIUS [COE] // Tielmannus Gravius [CWE] // Gravius, Tielmann (a Fossa) [ALLEN]","köln_DE_gid_2886242","Köln","1474","1474-01-01","1","1474","1474-12-31","köln_DE_gid_2886242","prob. Cologne","1545","1545-01-01","1","1545"
"2b73d8d8-43b2-4832-8375-808743b92687","individual","male","Emperor FERDINAND I [COE] // Archduke Ferdinand [CWE] // Ferdinand of Austria [ALLEN]","alcalá_de_henares_ES_gid_3130616","Alcala de Henares, Castile","1503","1503-03-10","0","1503","1503-03-10","vienna_AT_gid_2761369","Wien","1564","1564-07-25","0","1564"
