"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"agrippa_von_nettsheim_heinrich_cornelius_viaf_24596804","individual","male","Henricus Cornelius AGRIPPA","köln_DE_gid_2886242","Köln",1486,"1486-09-14",0,1486,"1486-09-14","grenoble_FR_gid_3014728","Grenoble",1535,"1535-02-18",0,1535,"#525252"
"aleandro_girolamo_viaf_17319843","individual","male","Girolamo ALEANDRO","motta_di_livenza_IT_gid_3172508","Motta di Livenza/Treviso",1480,"1480-02-13",0,1480,"1480-02-13","rome_IT_gid_3169070","Rom",1542,"1542-02-01",0,1542,"#525252"
"amerbach_bonifacius_viaf_34528701","individual","male","Bonifacius AMERBACH","basel_CH_gid_2661604","Basel",1495,"1495-10-11",0,1495,"1495-10-11","basel_CH_gid_2661604","Basel",1562,"1535-04-24",1,1562,"#525252"
"assendelft_gerrit_van_viaf_285766245","individual","male","Gerrit van ASSENDELFT","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown",1488,"1488-01-01",1,1488,"1488-12-31","unknown_location_XX_gid_unknown","Unknown",1558,"1558-12-07",0,1558,"#525252"
"aychlerus_stanislaus_viaf_10659193","individual","male","Stanislaw AICHLER","kraków_PL_gid_3094802","Unknown, prob. Cracow",1519,"1519-01-01",1,1520,"1520-12-31","unknown_location_XX_gid_unknown","Unknown",1585,"1585-01-01",1,1585,"#525252"
"aytta_wigle_van_viaf_56619243","individual","male","Viglius ZUICHEMUS","wirdum_NL_gid_2744327","Wirdum",1507,"1507-10-19",0,1507,"1507-10-19","brussels_BE_gid_2800866","Brussels",1577,"1577-05-08",0,1577,"#525252"
"bembo_pietro_viaf_54144140","individual","male","Pietro BEMBO","venice_IT_gid_3164603","Venedig",1470,"1470-05-20",0,1470,"1470-05-20","rome_IT_gid_3169070","Rom",1547,"1547-01-18",0,1547,"#525252"
"beyer_christian_viaf_42894682","individual","male","Christian BEYER","kleinlangheim_DE_gid_2888584","Klein-Langheim, near Kitzingen in Franconia",1482,"1482-01-01",1,1482,"1482-12-31","weimar_DE_gid_2812482","Weimar",1535,"1535-10-21",0,1535,"#525252"
"blount_charles_v_baron_de_mountjoy_viaf_188706808","individual","male","Charles BLOUNT","tournai_BE_gid_2785341","Tournai",1516,"1516-06-28",0,1516,"1516-06-28","unknown_location_XX_gid_unknown","Unknown",1544,"1544-10-10",0,1544,"#525252"
"boner_jan_viaf_163357497","individual","male","Jan BONER","kraków_PL_gid_3094802","Unknown, prob. Cracow",1516,"1516-01-01",1,1516,"1516-12-31","kraków_PL_gid_3094802","Cracow",1562,"1562-09-12",0,1562,"#525252"
"botzheim_johannes_von_viaf_40125681","individual","male","Johann von BOTZHEIM","sasbach_DE_gid_2841380","Sasbach (Baden)",NA,"0000-00-00",1,NA,"0000-00-00","überlingen_DE_gid_2820577","Überlingen",1535,"1535-03-01",1,1535,"#525252"
