"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"alardus_amstelredamus_viaf_85054604","individual","male","ALAARD of Amsterdam","amsterdam_NL_gid_2759794","Amsterdam",1491,"1491-01-01",1,1491,"1491-12-31","leuven_BE_gid_2792482","Louvain",1544,"1544-08-28",0,1544,"#525252"
"amerbach_bonifacius_viaf_34528701","individual","male","Bonifacius AMERBACH","basel_CH_gid_2661604","Basel",1495,"1495-10-11",0,1495,"1495-10-11","basel_CH_gid_2661604","Basel",1562,"1535-04-24",1,1562,"#525252"
"amerbach_bruno_viaf_56641742","individual","male","Bruno AMERBACH","basel_CH_gid_2661604","Basel",1484,"1484-12-09",0,1484,"1484-12-09","unknown_location_XX_gid_unknown","Unknown",1519,"1519-10-22",0,1519,"#525252"
"anshelm_thomas_viaf_100386946","individual","male","Thomas ANSHELM","unknown_location_in_germany_DE_gid_unknown","Unknown",1465,"1465-01-01",1,1470,"1470-12-31","haguenau_FR_gid_3014078","Hagenau/Elsaß",1523,"1523-01-01",1,1523,"#525252"
"badius_josse_viaf_44352439","individual","male","Josse BADE","asse_BE_gid_2803033","d'Asche bei Brüssel",1461,"1461-01-01",1,1462,"1462-12-31","paris_FR_gid_2988507","Paris",1535,"1535-12-01",1,1535,"#525252"
"baer_ludwig_viaf_57525097","individual","male","Ludwig BAER","basel_CH_gid_2661604","[Basel:CK]",1479,"1497-05-24",0,1479,"1497-05-24","freiburg_DE_gid_2925177","Freiburg",1554,"1554-04-14",0,1554,"#525252"
"baldung_hieronymus_pius_viaf_18035013","individual","male","Pius Hieronymus BALDUNG","schwäbisch_gmünd_DE_gid_2835482","prob. Schwäbisch-Gmünd",1489,"1489-01-01",1,1489,"1489-12-31","unknown_location_XX_gid_unknown","Unknown",1539,"1539-01-01",1,1539,"#525252"
"bannicius_jacobus_viaf_72207021","individual","male","Jacopo BANNISIO","korčula_HR_gid_3197710","Korčula",1466,"1466-10-15",0,1466,"1466-10-15","unknown_location_XX_gid_unknown","Unknown",1532,"1532-11-19",0,1532,"#fdb863"
"barbier_pierre_viaf_unknown","individual","male","Pierre BARBIER","arras_FR_gid_3036784","prob. Arras",NA,"0000-00-00",1,NA,"0000-00-00","tournai_BE_gid_2785341","Tournai",1551,"1551-12-07",1,1552,"#525252"
"basellius_nikolaus_viaf_30349975","individual","male","Nicolaus BASELLIUS","bad_dürkheim_DE_gid_2953522","Bad Dürkheim",NA,"0000-00-00",1,NA,"0000-00-00","kloster_hirsau_DE_gid_unknown","Hirsau",1532,"1532-01-01",1,1532,"#fdb863"
"bedyll_thomas_viaf_unknown","individual","male","Thomas BEDYLL","unknown_location_in_england_GB_gid_unknown","Unknown",1486,"1486-01-01",1,1486,"1486-12-31","unknown_location_XX_gid_unknown","Unknown",1537,"1537-09-01",1,1537,"#525252"
"blount_william_viaf_212831990","individual","male","William BLOUNT","barton_under_needwood_GB_viaf_2656207","Barton, in Staffordshire",1478,"1478-01-01",1,1478,"1478-12-31","unknown_location_XX_gid_unknown","Unknown",1534,"1534-11-08",0,1534,"#525252"
"brielis_guilielmus_viaf_unknown","individual","male","Guilielmus BRIELIS","brielle_NL_gid_2758326","Unknown, possibly Brielle",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"#525252"
"budé_guillaume_viaf_105878228","individual","male","Guillaume BUDÉ","paris_FR_gid_2988507","Paris",1468,"1468-01-26",0,1468,"1468-01-26","paris_FR_gid_2988507","Paris",1540,"1540-08-22",0,1540,"#525252"
