"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"erasmus_desiderius_viaf_95982394","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#e66101"
"fisher_john_saint_viaf_266081375","individual","male","John FISHER","beverley_GB_gid_2655785","Beverley/Yorkshire",1469,"1469-01-01",1,1469,"1469-12-31","london_GB_gid_2643743","London",1535,"1535-06-22",0,1535,"#525252"
"gerbel_nicolaus_viaf_60906847","individual","male","Nikolaus GERBEL","pforzheim_DE_gid_2853969","Pforzheim",1485,"1485-01-01",1,1485,"1485-12-31","strasbourg_FR_gid_2973783","Straßburg",1560,"1560-01-20",0,1560,"#fdb863"
"gillis_pierre_viaf_12425170","individual","male","Pieter GILLIS","antwerpen_BE_gid_2803138","Antwerp",1486,"1486-01-01",1,1486,"1486-12-31","unknown_location_XX_gid_unknown","Unknown",1533,"1533-11-06",1,1533,"#525252"
"grimani_domenico_viaf_67314831","individual","male","Domenico GRIMANI","venice_IT_gid_3164603","Venice",1461,"1461-02-22",0,1461,"1461-02-22","venice_IT_gid_3164603","Venice",1523,"1523-08-27",0,1523,"#525252"
"hutten_ulrich_von_viaf_95193756","individual","male","Ulrich von HUTTEN","steckelberg_castle_DE_gid_unknown","Burg Steckelberg bei Schlüchtern nahe Fulda/Hessen",1488,"1488-04-21",0,1488,"1488-04-21","ufenau_CH_gid_7669974","Insel Ufenau im Zürichsee",1523,"1523-08-20",1,1523,"#fdb863"
"kierher_johannes_viaf_249489967","individual","male","Johann KIERHER","sélestat_FR_gid_2975233","Sélestat",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",1519,"1519-07-19",0,1519,"#525252"
"leo_x_pope_viaf_316407579","individual","male","Pope LEO X","florence_IT_gid_3176959","Florence",1475,"1475-12-11",0,1475,"1475-12-11","rome_IT_gid_3169070","Rome",1521,"1521-12-01",0,1521,"#fdb863"
"molendino_johannes_de_viaf_unknown","individual","male","Johannes de MOLENDINO","tournai_BE_gid_2785341","prob. Tournai",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"#525252"
"nesen_wilhelm_viaf_59901043","individual","male","Wilhelm NESEN","nastätten_DE_gid_2866990","Nastätten",1493,"1493-01-01",1,1493,"1493-12-31","wittenberg_DE_gid_7303020","Wittenberg",1524,"1524-07-06",0,1524,"#525252"
"pace_richard_viaf_62360861","individual","male","Richard PACE","unknown_location_in_hampshire_GB_gid_unknown","prob. Hampshire, in/near Winchester",NA,"0000-00-00",1,NA,"0000-00-00","london_GB_gid_2643743","London",1536,"1536-06-28",0,1536,"#525252"
"paul_iv_pope_viaf_88875623","individual","male","Pope PAUL IV","capriglia_irpina_IT_gid_3180620","Capriglio, in Naples",1476,"1476-06-28",0,1476,"1476-06-28","rome_IT_gid_3169070","Rome",1559,"1559-08-18",0,1559,"#525252"
"pirckheimer_willibald_viaf_27173507","individual","male","Willibald PIRCKHEIMER","eichstätt_DE_gid_2932069","Eichstätt",1470,"1470-12-05",0,1470,"1470-12-05","nürnberg_DE_gid_2861650","Nürnberg",1530,"1530-12-22",0,1530,"#5e3c99"
"reuchlin_johann_viaf_66542815","individual","male","Johann REUCHLIN","pforzheim_DE_gid_2853969","Pforzheim",1454,"1454-01-29",0,1454,"1454-01-29","stuttgart_DE_gid_2825297","Stuttgart",1522,"1522-06-30",0,1522,"#fdb863"
"rhenanus_beatus_viaf_39415982","individual","male","BEATUS Rhenanus","sélestat_FR_gid_2975233","Sélestat",1485,"1485-08-22",0,1485,"1485-08-22","strasbourg_FR_gid_2973783","Strasbourg",1547,"1547-07-20",0,1547,"#fdb863"
"riario_raffaello_viaf_25474452","individual","male","Raffaele RIARIO","savona_IT_gid_3167022","Unknown",1461,"1461-05-03",0,1461,"1461-05-03","napoli_IT_gid_3172394","Naples",1521,"1521-07-09",0,1521,"#525252"
"ruthall_thomas_viaf_21976614","individual","male","Thomas RUTHALL","cirencester_GB_gid_2652995","Cirencester, in Gloucestershire",NA,"0000-00-00",1,NA,"0000-00-00","london_GB_gid_2643743","London",1523,"1523-02-04",0,1523,"#525252"
"sapidus_johannes_viaf_24771033","individual","male","Johannes SAPIDUS","sélestat_FR_gid_2975233","Sélestat",1490,"1490-01-01",1,1490,"1490-12-31","unknown_location_XX_gid_unknown","Unknown",1561,"1561-06-08",0,1561,"#525252"
"unnamed_person_viaf_not_applicable","individual","","[not included in","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","Unknown",NA,"0000-00-00",1,NA,"#525252"
"volz_paul_viaf_59903208","individual","male","Paul VOLZ","offenburg_DE_gid_2857798","Offenburg (i. Baden)",1480,"1480-01-01",1,1480,"1480-12-31","strasbourg_FR_gid_2973783","Strasbourg",1544,"1544-07-06",0,1544,"#525252"
"wimpheling_jakob_viaf_19699237","individual","male","Jakob WIMPFELING","sélestat_FR_gid_2975233","Sélestat",1450,"1450-07-25",0,1450,"1450-07-25","sélestat_FR_gid_2975233","Sélestat",1528,"1528-11-15",0,1528,"#525252"
"wolsey_thomas_viaf_22937889","individual","male","Thomas WOLSEY","ipswich_GB_gid_2646057","Ipswich, Suffolk",NA,"0000-00-00",1,NA,"0000-00-00","leicester_abbey_GB_gid_unknown","Leicester Abbey",1530,"1530-11-29",0,1530,"#525252"
"zasius_ulrich_viaf_61645489","individual","male","Udalricus ZASIUS","konstanz_DE_gid_2885679","Konstanz",1461,"1461-01-01",1,1461,"1461-12-31","freiburg_DE_gid_2925177","Freiburg im Breisgau",1535,"1535-11-24",0,1535,"#fdb863"
"adelman_von_adelmannsfelden_bernhard_von_viaf_37722933","individual","male","Bernhard Adelmann","adelmannsfelden_DE_gid_2959530","Adelmannsfelden",1457,"1457-05-27",0,1457,"1457-05-27","eichstätt_DE_gid_2932069","Eichstätt",1523,"1523-12-16",0,1523,"#525252"
"cuspinianus_johannes_viaf_56145857800523020145","individual","male","Johannes Cuspinianus","schweinfurt_DE_gid_2834498","Schweinfurt in Franken",1473,"1473-12-20",1,1473,"1473-12-31","vienna_AT_gid_2761369","Wien",1529,"1529-04-19",0,1529,"#525252"
"georg_III_bamberg_bischof_viaf_15568815","individual","male","Bischof Georg von Bamberg // Georg III., Schenk von Limpurg","oberlimpurg_DE_gid_unknown","Oberlimpurg?",1470,"1470-01-23",0,1470,"1470-01-23","bamberg_DE_gid_2952984","Bamberg",1522,"1522-05-27",0,1522,"#525252"
"geuder_georg_viaf_uncertain","individual","male","Georg Geuder","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"geuder_hans_viaf_167595640","individual","male","Hans Geuder","unknown_location_XX_gid_unknown","unknown",1496,"1496-01-01",1,1496,"1496-12-31","unknown_location_XX_gid_unknown","unknown",1557,"1557-01-01",1,1557,"#525252"
"geuder_sebald_viaf_unknown","individual","male","Sebald Geuder","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",1553,"1533-01-01",1,1553,"#525252"
"jechler_lorenz_viaf_uncertain","individual","male","Lorenz Jechler","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",1525,"1525-01-01",1,1525,"#525252"
"lupf_augustin_viaf_unknown","individual","male","Augustin Lupf","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"maximilian_I_holy_roman_emperor_viaf_293727145","individual","male","Kaiser Maximilian","wiener_neustadt_AT_gid_2761353","Wiener Neustadt",1450,"1450-03-22",0,1450,"1450-03-22","wels_AT_gid_2761524","Wels (Oberösterreich)",1519,"1519-01-12",0,1519,"#525252"
"nürnberg_town_council_of_viaf_not_applicable","corporate body","not applicable","Rat der Stadt Nürnberg","unknown_location_XX_gid_unknown","not applicable",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"pico_della_mirandola_giovanni_francesco_viaf_100167850","individual","male","Giovanni Francesco Pico della Mirandola","mirandola_IT_gid_3173370","Mirandola (Emilia-Romagna)",1469,"1469-01-01",1,1470,"1470-12-31","mirandola_IT_gid_3173370","Mirandola (Emilia-Romagna)",1533,"1533-10-15",0,1533,"#525252"
"pirckheimer_katharina_die_jüngere_viaf_unknown","individual","female","Katharina Pirckheimer d. J.","unknown_location_XX_gid_unknown","unknown",1498,"1498-01-01",1,1498,"1498-12-31","unknown_location_XX_gid_unknown","unknown",1563,"1563-01-14",0,1563,"#525252"
"pirckheimer_klara_viaf_11044869","individual","female","Klara Pirckheimer","unknown_location_XX_gid_unknown","unknown",1480,"1480-01-01",1,1480,"1480-12-31","unknown_location_XX_gid_unknown","unknown",1533,"1533-01-01",1,1533,"#525252"
"romming_johannes_viaf_54965890","individual","male","Johannes Romming","bayreuth_DE_gid_2951825","Bayreuth",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"ruchamer_jobst_viaf_54965971","individual","male","Jobst Ruchamer","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"scharpff_hans_viaf_unknown","individual","male","Hans Scharpff // Hans Scharpf","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"scheurl_christoph_viaf_18017875","individual","male","Christoph Scheurl","nürnberg_DE_gid_2861650","Nürnberg",1481,"1481-11-11",0,1481,"1481-11-11","nürnberg_DE_gid_2861650","Nürnberg",1542,"1542-06-14",0,1542,"#525252"
"sperantius_sebastian_viaf_20458910","individual","male","Sebastian Sperantius","dinkelsbühl_DE_gid_2936886","Dinkelsbühl",NA,"0000-00-00",1,NA,"0000-00-00","brunico_IT_gid_3181480","Bruneck (Pustertal, Südtirol)",1525,"1525-10-03",0,1525,"#525252"
"streitberg_gabriel_von_viaf_unknwon","individual","male","Gabriel von Streitberg","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",NA,"0000-00-00",1,NA,"#525252"
"trithemius_johannes_viaf_275145670671105170001","individual","male","Johannes Trithemius","trittenheim_DE_gid_2821081","Trittenheim",1462,"1462-02-01",0,1462,"1462-02-01","würzburg_DE_gid_2805615","Würzburg",1516,"1516-12-13",0,1516,"#525252"
"varnbüler_ulrich_viaf_57691488","individual","male","Ulrich Varnbühler // Ulrich Varnbüler","sankt_gallen_CH_gid_2658822","St. Gallen",1474,"1474-01-01",1,1474,"1474-12-31","strasbourg_FR_gid_2973783","Straßburg",1545,"1545-01-01",1,1545,"#525252"
"widemann_veit_viaf_unknown","individual","male","Veit Widemann","gesslingen_AT_gid_2778617","Geßlingen",NA,"0000-00-00",1,NA,"0000-00-00","unknown_location_XX_gid_unknown","unknown",1527,"1527-01-01",1,1527,"#525252"
