"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"alciati_andrea_viaf_51699991","individual","male","Andrea ALCIATI","alzate_brianza_IT_gid_6535114","Alzate Brianza bei Como",1492,"1492-05-08",0,1492,"1492-05-08","pavia_IT_gid_3171366","Pavia",1550,"1550-01-12",0,1550,"#525252"
"aleandro_girolamo_viaf_17319843","individual","male","Girolamo ALEANDRO","motta_di_livenza_IT_gid_3172508","Motta di Livenza/Treviso",1480,"1480-02-13",0,1480,"1480-02-13","rome_IT_gid_3169070","Rom",1542,"1542-02-01",0,1542,"#525252"
"amerbach_basilius_viaf_3283723","individual","male","Basilius AMERBACH","basel_CH_gid_2661604","Basel",1488,"1488-03-28",0,1488,"1488-03-28","basel_CH_gid_2661604","Basel",1535,"1535-04-05",0,1535,"#525252"
"amerbach_bonifacius_viaf_34528701","individual","male","Bonifacius AMERBACH","basel_CH_gid_2661604","Basel",1495,"1495-10-11",0,1495,"1495-10-11","basel_CH_gid_2661604","Basel",1562,"1535-04-24",1,1562,"#525252"
"arsenios_archbischop_of_monemvasia_viaf_24636751","individual","male","Arsenius APOSTOLIUS","irákleion_GR_gid_261745","Candia (Iraklion), Crete",1468,"1468-01-01",1,1469,"1469-12-31","venice_IT_gid_3164603","Venice",1535,"1535-04-30",0,1535,"#525252"
"aytta_bernhard_bucho_van_viaf_unknown","individual","male","Bernard Bucho van AYTTA","swichum_NL_gid_2746543","Zwichem, near Leeuwarden",1465,"1465-01-01",1,1465,"1465-12-31","unknown_location_XX_gid_unknown","Unknown",1528,"1528-12-03",0,1528,"#525252"
"baarland_adriaan_van_viaf_19701114","individual","male","Adrianus Cornelii BARLANDUS","baarland_NL_gid_2759562","Baarland, on Zuid-Beveland",1486,"1486-01-01",0,1486,"1486-01-01","leuven_BE_gid_2792482","Louvain",1538,"1538-11-30",0,1538,"#525252"
"baer_ludwig_viaf_57525097","individual","male","Ludwig BAER","basel_CH_gid_2661604","[Basel:CK]",1479,"1497-05-24",0,1479,"1497-05-24","freiburg_DE_gid_2925177","Freiburg",1554,"1554-04-14",0,1554,"#525252"
"bannicius_jacobus_viaf_72207021","individual","male","Jacopo BANNISIO","korčula_HR_gid_3197710","Korčula",1466,"1466-10-15",0,1466,"1466-10-15","unknown_location_XX_gid_unknown","Unknown",1532,"1532-11-19",0,1532,"#fdb863"
"barbier_pierre_viaf_unknown","individual","male","Pierre BARBIER","arras_FR_gid_3036784","prob. Arras",NA,"0000-00-00",1,NA,"0000-00-00","tournai_BE_gid_2785341","Tournai",1551,"1551-12-07",1,1552,"#525252"
"bartolini_lorenzo_di_bartolomeo_viaf_38444988","individual","male","Lorenzo BARTOLINI Salimbeni","florence_IT_gid_3176959","Florence",1494,"1494-01-01",1,1494,"1494-12-31","venice_IT_gid_3164603","Venice",1533,"1533-05-01",1,1533,"#525252"
"béraud_nicolas_viaf_9955323","individual","male","Nicolas BÉRAULT","orléans_FR_gid_2989317","Orléans",1470,"1470-01-01",1,1470,"1470-12-31","unknown_location_XX_gid_unknown","Unknown",1545,"1545-01-01",1,1545,"#525252"
"blount_william_viaf_212831990","individual","male","William BLOUNT","barton_under_needwood_GB_viaf_2656207","Barton, in Staffordshire",1478,"1478-01-01",1,1478,"1478-12-31","unknown_location_XX_gid_unknown","Unknown",1534,"1534-11-08",0,1534,"#525252"
"bombace_paolo_viaf_69786324","individual","male","Paolo BOMBACE","bologna_IT_gid_3181928","Bologna",1476,"1476-02-11",0,1476,"1476-02-11","rome_IT_gid_3169070","Rome",1527,"1527-05-06",0,1527,"#525252"
"boskovice_arkleb_of_viaf_unknown","individual","male","Arkleb of BOSKOVICE","boskovice_CZ_gid_3078910","Boskovice",NA,"0000-00-00",1,NA,"0000-00-00","vienna_AT_gid_2761369","Vienna",1528,"1528-03-10",0,1528,"#525252"
"brassicanus_joannes_alexander_viaf_9899294","individual","male","Johannes Alexander BRASSICANUS","tübingen_DE_gid_2820860","Tübingen",1500,"1500-01-01",1,1500,"1500-12-31","vienna_AT_gid_2761369","Wien",1539,"1539-11-27",0,1539,"#fdb863"
"budé_guillaume_viaf_105878228","individual","male","Guillaume BUDÉ","paris_FR_gid_2988507","Paris",1468,"1468-01-26",0,1468,"1468-01-26","paris_FR_gid_2988507","Paris",1540,"1540-08-22",0,1540,"#525252"
"buscoducensis_nicolas_viaf_167110308","individual","male","Nicolaas van BROECKHOVEN","s_hertogenbosch_NL_gid_2747351","s-Hertogenbosch",1478,"1478-01-01",1,1478,"1478-12-31","blankenburg_DE_gid_2948071","Blankenburg, in the Harz",NA,"0000-00-00",1,1553,"#525252"
"capito_wolfgang_viaf_61578502","individual","male","Wolfgang Faber CAPITO","haguenau_FR_gid_3014078","Hagenau/Elsaß",1478,"1478-01-01",1,1478,"1478-12-31","strasbourg_FR_gid_2973783","Straßburg",1541,"1541-11-02",0,1541,"#fdb863"
"egnazio_giovanni_battista_viaf_100187526","individual","male","Giambattista EGNAZIO","venice_IT_gid_3164603","Venice",1478,"1478-01-01",1,1478,"1478-12-31","unknown_location_XX_gid_unknown","Unknown",1553,"1553-07-04",0,1553,"#fdb863"
"erasmus_desiderius_viaf_95982394","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#e66101"
"everardi_nicolaus_viaf_113330335","individual","male","Nicolaas EVERAERTS","grijpskerke_NL_gid_2755315","Grijpskerke, near Middelburg on the island of Walcheren",1461,"1461-01-01",1,1462,"1462-12-31","unknown_location_XX_gid_unknown","Unknown",1532,"1532-08-09",0,1532,"#525252"
"flandern_louis_de_viaf_57769275","individual","male","Louis of FLANDERS","brugge_BE_gid_2800931","Bruges",1488,"1488-11-25",0,1488,"1488-11-25","unknown_location_XX_gid_unknown","Unknown",1555,"1555-10-07",0,1555,"#525252"
"frederiks_willem_viaf_unknown","individual","male","Willem FREDERIKS","groningen_NL_gid_2755251","prob. Groningen",NA,"0000-00-00",1,NA,"0000-00-00","groningen_NL_gid_2755251","prob. Groningen",1527,"1527-08-03",0,1527,"#525252"
"froben_hieronymus_viaf_32319505","individual","male","Hieronymus FROBEN","basel_CH_gid_2661604","Basel",1501,"1501-08-06",0,1501,"1501-08-06","basel_CH_gid_2661604","Basel",1563,"1563-03-13",0,1563,"#fdb863"
"gattinara_mercurino_marchese_di_viaf_9855777","individual","male","Mercurino Arborio di GATTINARA","vercelli_IT_gid_3164565","near Vercelli, Piedmont",1465,"1465-06-10",0,1465,"1465-06-10","innsbruck_AT_gid_2775220","Innsbruck",1530,"1530-06-05",0,1530,"#525252"
"gigli_silvestro_viaf_unknown","individual","male","Silvestro GIGLI","lucca_IT_gid_3174530","Lucca",1463,"1463-01-01",1,1463,"1463-12-31","unknown_location_XX_gid_unknown","Unknown",1521,"1521-04-18",0,1521,"#525252"
"goclenius_conrad_viaf_100370860","individual","male","Conradus GOCLENIUS","mengeringhausen_DE_gid_2871962","Mengeringhausen, in the county of Waldeck( Westphalia)",NA,"0000-00-00",1,NA,"0000-00-00","leuven_BE_gid_2792482","Louvain",1539,"1539-01-25",0,1539,"#525252"
"guillard_louis_viaf_172190973","individual","male","Louis GUILLARD","paris_FR_gid_2988507","prob. Paris",1491,"1491-01-01",1,1491,"1491-12-31","unknown_location_XX_gid_unknown","Unknown",1565,"1565-11-19",0,1565,"#525252"
