"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1066","1066 [CWE] // 1066 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","1066 To Guillaume Budé Louvain, 17 February 1520 [CWE]","1520","2","17","1520-02-17","0","1520","2","17","1520-02-17","17 February 1520 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","paris_FR_gid_2988507","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1073","1073 [CWE] // 1073 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1073 From Guillaume Budé Marly, 26 February [1520] [CWE]","1520","2","26","1520-02-26","0","1520","2","26","1520-02-26","26 February [1520] [CWE]","1","0","0","marly_la_ville_FR_gid_2995653","Marly [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1087","1087 [CWE] // 1087 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1087 From Thomas More [Greenwich? March-April 1520] [CWE]","1520","3","","1520-03-01","1","1520","4","","1520-04-30","[March-April 1520] [CWE]","1","0","0","greenwich_GB_gid_2647937","[Greenwich?] [CWE]","1","1","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1089","1089 [CWE] // 1089 [ALLEN]","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1089 From Richard Pace Greenwich, April [ 1520] [CWE]","1520","4","","1520-04-01","1","1520","4","","1520-04-30","April [1520] [CWE]","1","0","0","greenwich_GB_gid_2647937","Greenwich [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1090","1090 [CWE] // 1090 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1090 From Thomas More [Greenwich? end of February-April 1520] [CWE]","1520","2","","1520-02-20","1","1520","4","","1520-04-30","[end of February-April 1520] [CWE]","1","0","0","greenwich_GB_gid_2647937","[Greenwich?] [CWE]","1","1","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1093","1093 [CWE] // 1093 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","1093 To Thomas More Antwerp, 26 April 1520 [CWE]","1520","4","26","1520-04-26","0","1520","4","26","1520-04-26","26 April 1520 [CWE]","0","0","0","antwerpen_BE_gid_2803138","Antwerp [CWE]","0","0","greenwich_GB_gid_2647937","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1096","1096 [CWE] // 1096 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1096 From Thomas More [Greenwich? early May] 1520 [CWE]","1520","5","","1520-05-01","1","1520","5","","1520-05-10","[early May] 1520 [CWE]","1","0","0","greenwich_GB_gid_2647937","[Greenwich?] [CWE]","1","1","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1097","1097 [CWE] // 1097 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","1097 To Thomas More Antwerp, 2 May 1520 [CWE]","1520","5","2","1520-05-02","0","1520","5","2","1520-05-02","2 May 1520 [CWE]","0","0","0","antwerpen_BE_gid_2803138","Antwerp [CWE]","0","0","greenwich_GB_gid_2647937","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1104","1104 [CWE] // 1104 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","1104 To Juan Luis Vives Louvain, [April-June 1520] [CWE]","1520","4","","1520-04-01","1","1520","6","","1520-06-30","[April-June 1520] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","brugge_BE_gid_2800931","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1106","1106 [CWE] // 1106 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1106 From Thomas More Canterbury, 26 May [ 1520] [CWE]","1520","5","26","1520-05-26","0","1520","5","26","1520-05-26","26 May [1520] [CWE]","1","0","0","canterbury_GB_gid_2653877","Canterbury [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
