"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_767","767 [CWE] // 767 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","767 To Guillaume Budé Louvain, [c 18 January] 1518 [CWE]","1518","1","18","1518-01-18","0","1518","1","18","1518-01-18","[c 18 January] 1518 [CWE]","1","1","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","paris_FR_gid_2988507","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_776","776 [CWE] // 776 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","776 To Thomas More Antwerp, 22 February 1518 [CWE]","1518","2","22","1518-02-22","0","1518","2","22","1518-02-22","22  February 1518 [CWE]","0","0","0","antwerpen_BE_gid_2803138","Antwerpen [CWE]","0","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_778","778 [CWE] // 778 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","778 To Guillaume Budé Louvain, 22 February [1518] [CWE]","1518","2","22","1518-02-22","0","1518","2","22","1518-02-22","22 February [1518] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","paris_FR_gid_2988507","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_785","785 [CWE] // 785 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","785 To Thomas More Louvain, 5 March 1518 [CWE]","1518","3","5","1518-03-05","0","1518","3","5","1518-03-05","5 March 1518 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_787","787 [CWE] // 787 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","787 To Richard Pace Louvain, 5 March 1518 [CWE]","1518","3","5","1518-03-05","0","1518","3","5","1518-03-05","1518, March 5 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","unknown_location_XX_gid_unknown","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_810","810 [CWE] // 810 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","810 From Guillaume Budé Paris, 12 April [1518] [CWE]","1518","4","12","1518-04-12","0","1518","4","12","1518-04-12","12 April [1518] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_813","813 [CWE] // 813 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","813 To Guillaume Budé Louvain, 17 April [1518] [CWE]","1518","4","17","1518-04-17","0","1518","4","17","1518-04-17","17 April [1518] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","paris_FR_gid_2988507","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_819","819 [CWE] // 819 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","819 From Guillaume Budé Paris, 20 April [1518] [CWE]","1518","4","20","1518-04-20","0","1518","4","20","1518-04-20","20 April [1518] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_821","821 [CWE] // 821 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","821 To Richard Pace Louvain, 22 April 1518 [CWE]","1518","4","22","1518-04-22","0","1518","4","22","1518-04-22","22 April 1518 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","unknown_location_XX_gid_unknown","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_827","827 [CWE] // 827 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","ce2e340e-9f50-4bd1-95e0-4ab14eaa0d09","Richard Croke [CWE]","0","0","827 To Richard Croke Louvain, 23 April [1518] [CWE]","1518","4","23","1518-04-23","0","1518","4","23","1518-04-23","23 April [1518] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","cambridge_GB_gid_2653941","","1","0","latin","familiar letter","letter_1_to_1","NULL"
