"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1252","1252 [CWE] // 1252 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","Udalricus Zasius [CWE]","0","0","1252 To Udalricus Zasius Basel, 4 January 1522 [CWE]","1522","1","4","1522-01-04","0","1522","1","4","1522-01-04","4 January 1522 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","freiburg_DE_gid_2925177","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1256","1256 [CWE] // 1256 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1256 From Juan Luis Vives Louvain, 19 January 1522 [CWE]","1522","1","19","1522-01-19","0","1522","1","19","1522-01-19","19 January 1522 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1261","1261 [CWE] // 1261 [ALLEN]","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","Andrea Alciati [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1261 From Andrea Alciati Avignon, 24 February 1522 [CWE]","1522","2","24","1522-02-24","0","1522","2","24","1522-02-24","24 February 1522 [CWE]","0","0","0","avignon_FR_gid_3035681","Avignon [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1266","1266 [CWE] // 1266 [ALLEN]","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","Udalricus Zasius [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1266 From Udalricus Zasius Freiburg, 20 March 1522 [CWE]","1522","3","20","1522-03-20","0","1522","3","20","1522-03-20","20 March 1522 [CWE]","0","0","0","freiburg_DE_gid_2925177","Freiburg [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1271","1271 [CWE] // 1271 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1271 From Juan Luis Vives Bruges, 1 April 1522 [CWE]","1522","4","1","1522-04-01","0","1522","4","1","1522-04-01","1 April 1522 [CWE]","0","0","0","brugge_BE_gid_2800931","Bruges [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1278","1278 [CWE] // 1278 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","Andrea Alciati [CWE]","0","0","1278 To Andrea Alciati Basel, 23 April 1522 [CWE]","1522","4","25","1522-04-25","0","1522","4","25","1522-04-25","25 April 1522 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","avignon_FR_gid_3035681","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1281","1281 [CWE] // 1281 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1281 From Juan Luis Vives Bruges, 20 May 1522 [CWE]","1522","5","20","1522-05-20","0","1522","5","20","1522-05-20","20 May 1522 [CWE]","0","0","0","brugge_BE_gid_2800931","Bruges [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1284","1284 [CWE] // 1284 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","5375f20d-1943-4735-b423-abf59baadfaa","Nicolas Bérault [CWE]","0","0","1284 To Nicolas Bérault Basel 23 May 1522 [CWE]","1522","5","25","1522-05-25","0","1522","5","25","1522-05-25","25 May 1522 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","paris_FR_gid_2988507","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1288","1288 [CWE] // 1288 [ALLEN]","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","Andrea Alciati [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1288 From Andrea Alciati [Noves, c 29 May 1522] [CWE]","1522","5","29","1522-05-29","0","1522","5","29","1522-05-29","[c 29 May 1522] [CWE]","1","1","0","noves_FR_gid_2989935","[Noves] [CWE]","1","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1303","1303 [CWE] // 1303 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1303 From Juan Luis Vives Louvain, 14 July 1522 [CWE]","1522","7","14","1522-07-14","0","1522","7","14","1522-07-14","14 July 1522 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1306","1306 [CWE] // 1306 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1306 From Juan Luis Vives Louvain, 13 August 1522 [CWE]","1522","8","15","1522-08-15","0","1522","8","15","1522-08-15","15 August 1522 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1328","1328 [CWE] // 1328 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1328 From Guillaume Budé Paris, 14 December [1522] [CWE]","1522","12","14","1522-12-14","0","1522","12","14","1522-12-14","14 December [1522] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_132","13 [Budé lettres grecques] // 132 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","Germain de Brie","0","0","Ep 132 A Germain de Brie. Le 13 février","1522","2","13","1522-02-13","0","1522","2","13","1522-02-13","Le 13 février","1","0","0","unknown_location_in_france_FR_gid_unknown","?","0","1","paris_FR_gid_2988507","[Paris]","1","1","greek","familiar letter","letter_1_to_1","this is also Budé lettres grecques No. 13 // for the inferred year, 1522, cf Répertoire p. 187 n. 2"
