"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"gbudé_gueudet_172_5","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","1530-06-21","paris_FR_gid_2988507","48.85341","2.3488","bourges_FR_gid_3031005","47.08333","2.4","LINESTRING (2.3488 48.85341, 2.4 47.08333)"
"gbudé_gueudet_175_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","b38af319-02eb-4159-8579-4e864c755667","1540-01-08","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341, 4.70093 50.87959)"
"gbudé_gueudet_19","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","763f4d64-dffb-40eb-bc45-2fde4992223e","1518-09-09","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341, -0.12574 51.50853)"
"gbudé_gueudet_2","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","5375f20d-1943-4735-b423-abf59baadfaa","1511-03-25","paris_FR_gid_2988507","48.85341","2.3488","orléans_FR_gid_2989317","47.90289","1.90389","LINESTRING (2.3488 48.85341, 1.90389 47.90289)"
"gbudé_gueudet_20","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","1518-09-09","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341, -0.12574 51.50853)"
"gbudé_gueudet_22_1","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","ce2e340e-9f50-4bd1-95e0-4ab14eaa0d09","1518-11-03","paris_FR_gid_2988507","48.85341","2.3488","cambridge_GB_gid_2653941","52.2","0.11667","LINESTRING (2.3488 48.85341, 0.11667 52.2)"
"gbudé_gueudet_24","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","1518-11-27","paris_FR_gid_2988507","48.85341","2.3488","venice_IT_gid_3164603","45.43713","12.33265","LINESTRING (2.3488 48.85341, 12.33265 45.43713)"
"gbudé_gueudet_30","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","4de6dad8-84ae-4acd-9b76-0e2064602f71","1519-05-03","montpellier_FR_gid_2992166","43.61092","3.87723","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (3.87723 43.61092, 2.3488 48.85341)"
"gbudé_gueudet_38","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","968b6cc9-aee2-446a-a3e1-665fb91f4aab","1519-07-17","paris_FR_gid_2988507","48.85341","2.3488","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (2.3488 48.85341, 7.57327 47.5584)"
"gbudé_gueudet_39","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","1519-07-25","paris_FR_gid_2988507","48.85341","2.3488","freiburg_DE_gid_2925177","47.9959","7.85222","LINESTRING (2.3488 48.85341, 7.85222 47.9959)"
"gbudé_gueudet_40","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","763f4d64-dffb-40eb-bc45-2fde4992223e","1519-08-12","paris_FR_gid_2988507","48.85341","2.3488","london_GB_gid_2643743","51.50853","-0.12574","LINESTRING (2.3488 48.85341, -0.12574 51.50853)"
"gbudé_gueudet_41","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","3b4c81b2-e0d5-4b14-868d-dfc3b629558b","1519-08-16","paris_FR_gid_2988507","48.85341","2.3488","rome_IT_gid_3169070","41.89193","12.51133","LINESTRING (2.3488 48.85341, 12.51133 41.89193)"
"gbudé_gueudet_42","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","96a63010-6201-4f01-a82f-e6108cb30f08","1519-08-17","paris_FR_gid_2988507","48.85341","2.3488","rome_IT_gid_3169070","41.89193","12.51133","LINESTRING (2.3488 48.85341, 12.51133 41.89193)"
"gbudé_gueudet_43","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","1519-08-19","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341, 4.70093 50.87959)"
"gbudé_gueudet_46","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","10f58e5e-e43a-405e-901a-3633cbf82bc9","1519-09-29","marly_la_ville_FR_gid_2995653","49.08201","2.50347","paris_FR_gid_2988507","48.85341","2.3488","LINESTRING (2.50347 49.08201, 2.3488 48.85341)"
"gbudé_gueudet_51","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","1520-01-02","marly_la_ville_FR_gid_2995653","49.08201","2.50347","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.50347 49.08201, 4.70093 50.87959)"
"gbudé_gueudet_52","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","1520-02-02","paris_FR_gid_2988507","48.85341","2.3488","leuven_BE_gid_2792482","50.87959","4.70093","LINESTRING (2.3488 48.85341, 4.70093 50.87959)"
"gbudé_gueudet_55","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","ab74d6de-13e3-4b8b-909a-b9471a2d75f3","1520-02-22","marly_la_ville_FR_gid_2995653","49.08201","2.50347","venice_IT_gid_3164603","45.43713","12.33265","LINESTRING (2.50347 49.08201, 12.33265 45.43713)"
