"Source","Target"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","köln_DE_gid_2886242"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"pavia_IT_gid_3171366","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","neustadt_an_der_aisch_DE_gid_2864057"
"nürnberg_DE_gid_2861650","geisenfeld_abbey_DE_gid_unknown"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","wittenberg_DE_gid_7303020"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","geisenfeld_abbey_DE_gid_unknown"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","basel_CH_gid_2661604"
"nürnberg_DE_gid_2861650","heidelberg_DE_gid_2907911"
"nürnberg_DE_gid_2861650","bressanone_IT_gid_3181550"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","vienna_AT_gid_2761369"
"nürnberg_DE_gid_2861650","bologna_IT_gid_3181928"
"nürnberg_DE_gid_2861650","mirandola_IT_gid_3173370"
"nürnberg_DE_gid_2861650","bologna_IT_gid_3181928"
"nürnberg_DE_gid_2861650","bologna_IT_gid_3181928"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","nürnberg_klarissenkloster_st_klara_DE_gid_unknown"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","stuttgart_DE_gid_2825297"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","dresden_DE_gid_2935022"
"nürnberg_DE_gid_2861650","dresden_DE_gid_2935022"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","eichstätt_DE_gid_2932069"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","bologna_IT_gid_3181928"
"nürnberg_DE_gid_2861650","geisenfeld_abbey_DE_gid_unknown"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","weinsberg_DE_gid_2812158"
"nürnberg_DE_gid_2861650","weinsberg_DE_gid_2812158"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","bamberg_DE_gid_2952984"
"nürnberg_DE_gid_2861650","köln_DE_gid_2886242"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","augsburg_DE_gid_2954172"
"nürnberg_DE_gid_2861650","mainz_DE_gid_2874225"
"nürnberg_DE_gid_2861650","tübingen_DE_gid_2820860"
"nürnberg_DE_gid_2861650","heidelberg_DE_gid_2907911"
"nürnberg_DE_gid_2861650","monastery_rebdorf_DE_gid_unknown"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","stuttgart_DE_gid_2825297"
"nürnberg_DE_gid_2861650","kloster_schamhaupten_DE_gid_unknown"
"nürnberg_DE_gid_2861650","nürnberg_DE_gid_2861650"
"nürnberg_DE_gid_2861650","kloster_schamhaupten_DE_gid_unknown"
"nürnberg_DE_gid_2861650","köln_DE_gid_2886242"
"nürnberg_DE_gid_2861650","strasbourg_FR_gid_2973783"
"nürnberg_DE_gid_2861650","heidelberg_DE_gid_2907911"
