"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1184","1184 [CWE] // 1184 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","1184 To Guillaume Budé Louvain, 16 February 1521 [CWE]","1521","02","16","1521-02-16","0","1521","02","16","1521-02-16","16 February 1521 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","paris_FR_gid_2988507","[Paris]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1185","1185 [CWE] // 1185 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","5375f20d-1943-4735-b423-abf59baadfaa","Nicolas Bérault [CWE]","0","0","1185 To Nicolas Bérault Louvain, 16 February 1521 [CWE]","1521","02","16","1521-02-16","0","1521","02","16","1521-02-16","16 February 1521 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","paris_FR_gid_2988507","[Paris]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1210","1210 [CWE] // 1210 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","1210 To Richard Pace Anderlecht, 11 June 1521 [CWE]","1521","06","11","1521-06-11","0","1521","06","11","1521-06-11","11 June 1521 [CWE]","0","0","0","anderlecht_BE_gid_2803201","Anderlecht [CWE]","0","0","unknown_location_in_england_GB_gid_unknown","[Unknown Location in England]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1218","1218 [CWE] // 1218 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","1218 To Richard Pace Brussels, 5 July 1521 [CWE]","1521","07","05","1521-07-05","0","1521","07","05","1521-07-05","5 July 1521 [CWE]","0","0","0","brussels_BE_gid_2800866","Brussels [CWE]","0","0","unknown_location_in_england_GB_gid_unknown","[Unknown Location in England]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1220","1220 [CWE] // 1220 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","1220 To Thomas More Anderlecht, [June-July 1521] [CWE]","1521","06","NULL","1521-06-01","1","1521","07","NULL","1521-07-31","[June-July] 1521 [CWE]","1","0","0","anderlecht_BE_gid_2803201","Anderlecht [CWE]","0","0","greenwich_GB_gid_2647937","[Greenwich]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1222","1222 [CWE] // 1222 [ALLEN]","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1222 From Juan Luis Vives Bruges, 10 July 1521 [CWE]","1521","07","10","1521-07-10","0","1521","07","10","1521-07-10","10 July 1521 [CWE]","0","0","0","brugge_BE_gid_2800931","Bruges [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1227","1227 [CWE] // 1227 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","1227 To Richard Pace Bruges, 23 August 1521 [CWE]","1521","08","23","1521-08-23","0","1521","08","23","1521-08-23","23 August 1521 [CWE]","0","0","0","brugge_BE_gid_2800931","Bruges [CWE]","0","0","unknown_location_XX_gid_unknown","[Unknown Location]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1229","1229 [CWE] // 1229 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","Thomas Lupset [CWE]","0","0","1229 To Thomas Lupset Bruges, 23 August [1521] [CWE]","1521","08","23","1521-08-23","0","1521","08","23","1521-08-23","23 August [1521] [CWE]","1","0","0","brugge_BE_gid_2800931","Bruges [CWE]","0","0","oxford_GB_gid_2640729","[Oxford]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1230","1230 [CWE] // 1230 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","323b3987-6b7c-4bbd-853b-abe1dd1f85dd","Thomas Linacre [CWE]","0","0","1230 To Thomas Linacre Bruges, 24 August 1521 [CWE]","1521","08","24","1521-08-24","0","1521","08","24","1521-08-24","24 August 1521 [CWE]","0","0","0","brugge_BE_gid_2800931","Bruges [CWE]","0","0","london_GB_gid_2643743","[London]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1233","1233 [CWE] // 1233 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","1233 To Guillaume Budé Anderlecht, [c September] 1521 [CWE]","1521","09","NULL","1521-09-01","1","1521","09","NULL","1521-09-30","[c September] 1521 [CWE]","1","1","0","anderlecht_BE_gid_2803201","Anderlecht [CWE]","0","0","paris_FR_gid_2988507","[Paris]","1","0","latin","familiar letter","letter_1_to_1","NULL"
