"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_545","545 [CWE] // 545 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","545 To Thomas More Antwerp, 8 March 1517 [CWE]","1517","03","08","1517-03-08","0","1517","03","08","1517-03-08","8 March 1517 [CWE]","0","0","0","antwerpen_BE_gid_2803138","Antwerpen [CWE]","0","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_584","584 [CWE] // 584 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","584 To Thomas More [Antwerp, 30 May] 1517 [CWE]","1517","05","30","1517-05-30","0","1517","05","30","1517-05-30","[30 May] 1517 [CWE]","1","0","0","antwerpen_BE_gid_2803138","[Antwerp] [CWE]","1","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_597","597 [CWE] // 597 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","597 To Thomas More [Louvain, c 10 July 1517] [CWE]","1517","07","10","1517-07-10","0","1517","07","10","1517-07-10","[c 10 July 1517] [CWE]","1","1","0","leuven_BE_gid_2792482","[Louvain] [CWE]","1","0","brugge_BE_gid_2800931","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_654","654 [CWE] // 654 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","654 To Thomas More Antwerp, 8 September [1517] [CWE]","1517","09","08","1517-09-08","0","1517","09","08","1517-09-08","8 September [1517] [CWE]","1","0","0","antwerpen_BE_gid_2803138","Antwerp [CWE]","0","0","brugge_BE_gid_2800931","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_669","669 [CWE] // 669 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","669 To Thomas More Louvain, 16 September [1517] [CWE]","1517","09","16","1517-09-16","0","1517","09","16","1517-09-16","16 September [1517] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","brugge_BE_gid_2800931","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_726","726 [CWE] // 726 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","726 To Thomas More Louvain, 30 November [1517] [CWE]","1517","11","30","1517-11-30","0","1517","11","30","1517-11-30","30 November [1517] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","calais_FR_gid_3029162","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_776","776 [CWE] // 776 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","776 To Thomas More Antwerp, 22 February 1518 [CWE]","1518","02","22","1518-02-22","0","1518","02","22","1518-02-22","22  February 1518 [CWE]","0","0","0","antwerpen_BE_gid_2803138","Antwerpen [CWE]","0","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_785","785 [CWE] // 785 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","785 To Thomas More Louvain, 5 March 1518 [CWE]","1518","03","05","1518-03-05","0","1518","03","05","1518-03-05","5 March 1518 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_829","829 [CWE] // 829 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","829 To Thomas More [Louvain, second half of April 1518] [CWE]","1518","04","","1518-04-15","1","1518","04","","1518-04-30","[second half of April 1518] [CWE]","1","0","0","leuven_BE_gid_2792482","[Louvain] [CWE]","1","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1",""
"era_cwe_848","848 [CWE] // 848 [ALLEN]","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","more_thomas_sir_saint_viaf_29541174","Thomas More [CWE]","0","0","848 To Thomas More Basel, 31 May [1518] [CWE]","1518","05","31","1518-05-31","0","1518","05","31","1518-05-31","31 May [1518] [CWE]","1","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","london_GB_gid_2643743","","1","0","latin","familiar letter","letter_1_to_1",""
