"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_1096","1096 [CWE] // 1096 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","1096 From Thomas More [Greenwich? early May] 1520 [CWE]","1520","1520-05-01","1","1520","1520-05-10","1","0","0","greenwich_GB_gid_2647937","1","1","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1106","1106 [CWE] // 1106 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","1106 From Thomas More Canterbury, 26 May [ 1520] [CWE]","1520","1520-05-26","0","1520","1520-05-26","1","0","0","canterbury_GB_gid_2653877","0","0","leuven_BE_gid_2792482","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_1770","1770 [CWE] // 1770 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","1770 From Thomas More Greenwich, 18 December [1526] [CWE]","1526","1526-12-18","0","1526","1526-12-18","1","0","0","greenwich_GB_gid_2647937","0","0","basel_CH_gid_2661604","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_2228","2228 [CWE] // 2228 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","2228 From Thomas More [Chelsea], 28 October [1529] [CWE]","1529","1529-10-28","0","1529","1529-10-28","1","0","0","chelsea_GB_gid_2653265","1","0","freiburg_DE_gid_2925177","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_388","388 [CWE] // 388 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","388 From Thomas More [London, c 17 February 1516] [CWE]","1516","1516-02-17","0","1516","1516-02-17","1","1","0","london_GB_gid_2643743","1","0","basel_CH_gid_2661604","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_424","424 [CWE] // 424 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","424 From Thomas More [London, c 21 June 1516] [CWE]","1516","1516-06-21","0","1516","1516-06-21","1","1","0","london_GB_gid_2643743","1","0","antwerpen_BE_gid_2803138","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_461","461 [CWE] // 461 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","461 From Thomas More London, 3 September [1516] [CWE]","1516","1516-09-03","0","1516","1516-09-03","1","0","0","london_GB_gid_2643743","0","0","antwerpen_BE_gid_2803138","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_467","467 [CWE] // 467 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","467 From Thomas More [London, c 20 September 1516] [CWE]","1516","1516-09-20","0","1516","1516-09-20","1","1","0","london_GB_gid_2643743","1","0","antwerpen_BE_gid_2803138","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_468","468 [CWE] // 468 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","468 From Thomas More London, 22 September [1516] [CWE]","1516","1516-09-22","0","1516","1516-09-22","1","0","0","london_GB_gid_2643743","0","0","antwerpen_BE_gid_2803138","1","0","latin","familiar letter","letter_1_to_1"
"era_cwe_481","481 [CWE] // 481 [ALLEN]","763f4d64-dffb-40eb-bc45-2fde4992223e","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","0","0","481 From Thomas More London, 31 October [1516] [CWE]","1516","1516-10-31","0","1516","1516-10-31","1","0","0","london_GB_gid_2643743","0","0","brussels_BE_gid_2800866","1","0","latin","familiar letter","letter_1_to_1"
