"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"era_cwe_1558","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1525-03-14","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1558"
"era_cwe_1560","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1525-03-25","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1560"
"era_cwe_1568","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1525-04-09","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1568"
"era_cwe_1603","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1525-08-28","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1603"
"era_cwe_1611","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1525-09-20","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1611"
"era_cwe_1717","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1526-06-06","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1717"
"era_cwe_1729","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1526-07-30","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1729"
"era_cwe_1893","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1527-10-19","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1893"
"era_cwe_1977","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1528-03-20","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1977"
"era_cwe_1991","erasmus_desiderius_viaf_95982394","pirckheimer_willibald_viaf_27173507","1528-04-24","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584 , 11.07752 49.45421) |era_cwe_1991"
