"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_391","391 [CWE] // 391 [ALLEN]","7c21ae3e-a7f0-46a8-8ebb-db3dabe6de21","Nikolaus Baselius [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","391 From Nikolaus Basellius Hirsau, [c February 1516] [CWE]","1516","2","","1516-02-01","1","1516","2","","1516-02-29","[c February 1516] [CWE]","1","1","0","kloster_hirsau_DE_gid_unknown","Hirsau [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_454","454 [CWE] // 454 [ALLEN]","2bf9cc2d-d91a-4d46-b38a-c2c0584f1ab0","Philippus Melanchthon [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","454 From Philippus Melanchthon Tübingen, 20 August 1516 [CWE]","1516","8","20","1516-08-20","0","1516","8","20","1516-08-20","20 August 1516 [CWE]","0","0","0","tübingen_DE_gid_2820860","Tübingen [CWE]","0","0","antwerpen_BE_gid_2803138","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"wpirck_bw_410","410","2bf9cc2d-d91a-4d46-b38a-c2c0584f1ab0","Philipp Melanchthon","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","Philipp Melanchthon an P.","1516","","","1516-09-01","1","1517","","","1517-08-31","<Ende 1516/1517>","1","1","1","tübingen_DE_gid_2820860","Tübingen","0","0","nürnberg_DE_gid_2861650","Nürnberg","1","1","latin","familiar letter","letter_1_to_1","contains a poem in greek // for the date range see Melanchton BW Regest Ep. 10"
"era_cwe_409","409 [CWE] // 409 [ALLEN]","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","409 From Willibald Pirckheimer Nürnberg, 20 May 1516 [CWE]","1516","5","20","1516-05-20","0","1516","5","20","1516-05-20","20 May 1516 [CWE]","0","0","0","nürnberg_DE_gid_2861650","Nürnberg [CWE]","0","0","antwerpen_BE_gid_2803138","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"wpirck_bw_379","379","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","8444896d-fb1b-4eb5-9f39-39b1e78d470c","<Jacob de Banissis>","1","0","P. an <Jacob de Banissis>","1516","1","","1516-01-01","1","1516","1","","1516-01-31","<Januar> 1516","1","1","0","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","unknown_location_XX_gid_unknown","NULL","0","1","latin","familiar letter","letter_1_to_1","recipient added by editors"
"wpirck_bw_381","381","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","8c816868-8923-4daa-a154-e00dd8f38dff","<Johannes Reuchlin>","1","0","P. an <Johannes Reuchlin>","1516","2","","1516-02-10","1","1516","2","","1516-02-20","<Mitte Februar> 1516","1","1","0","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","stuttgart_DE_gid_2825297","Stuttgart","1","1","latin","familiar letter","letter_1_to_1","recipient added by editors"
"wpirck_bw_384","384","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","048e0147-58cf-45e5-8312-f52998ca0ee4","<Hieronymus> Emser","1","0","P. an <Hieronymus> Emser","1516","2","","1516-02-20","1","1516","2","","1516-02-28","<Ende Februar> 1516","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","dresden_DE_gid_2935022","Dresden","1","1","latin","familiar letter","letter_1_to_1","recipient added by editors"
"wpirck_bw_387","387","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","048e0147-58cf-45e5-8312-f52998ca0ee4","H<ieronymus Emser>","1","0","P. an H<ieronymus Emser>","1516","4","","1516-04-10","1","1516","4","","1516-04-20","<Mitte April> 1516","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","dresden_DE_gid_2935022","Dresden","1","1","latin","familiar letter","letter_1_to_1","recipient added by editors"
"wpirck_bw_407a","407a","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer","0","0","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","<Johannes Cochlaeus>","1","0","P. an <Johannes Cochlaeus>","1516","12","","1516-12-25","0","1516","12","","1516-12-25","<um Weihnachten> 1516","1","1","1","nürnberg_DE_gid_2861650","<Nürnberg>","1","0","bologna_IT_gid_3181928","Bologna","1","1","latin","familiar letter","letter_1_to_1","recipient added by editors"
"era_cwe_459","459 [CWE] // 459 [ALLEN]","313d5e42-31ce-44fe-9832-eb4da2e49fcb","Wolfgang Capito [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","459 From Wolfgang Capito [Basel] 2 September 1516 [CWE]","1516","9","2","1516-09-02","0","1516","9","2","1516-09-02","2 September 1516 [CWE]","0","0","0","basel_CH_gid_2661604","[Basel] [CWE]","1","0","antwerpen_BE_gid_2803138","","1","0","latin","familiar letter","letter_1_to_1","NULL"
