"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1845","1845 [CWE] // 1845 [ALLEN]","johannes_maria_armoricus_viaf_unknown","Johannes a Mera [CWE]","0","0","erasmus_desiderius_viaf_95982394","Erasmus of Rotterdam [CWE]","0","0","1845 From Johannes a Mera [CWE]","","","","0000-00-00","0","","","","0000-00-00","? [CWE]","0","0","1","unknown_location_XX_gid_unknown","unknown [CWE]","0","1","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1",""
