"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1053","1053 [CWE] // 1053 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","Thomas Lupset [CWE]","0","0","1053 To Thomas Lupset Louvain, 13 December 1519 [CWE]","1519","12","13","1519-12-13","0","1519","12","13","1519-12-13","13 December 1519 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","oxford_GB_gid_2640729","[Oxford]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1058","1058 [CWE] // 1058 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","5375f20d-1943-4735-b423-abf59baadfaa","Nicolas Bérault [CWE]","0","0","1058 To Nicolas Bérault [Louvain, mid-December 1519-mid February 1520] [CWE]","1519","12","NULL","1519-12-15","1","1520","02","NULL","1520-02-15","[mid-December 1519-mid February 1520] [CWE]","1","0","0","leuven_BE_gid_2792482","[Louvain] [CWE]","1","0","paris_FR_gid_2988507","[Paris]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_908","908 [CWE] // 908 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More [CWE]","0","0","908 To Thomas More [Louvain], 1 January [1519] [CWE]","1519","01","01","1519-01-01","0","1519","01","01","1519-01-01","1 January [1519] [CWE]","1","0","0","leuven_BE_gid_2792482","[Louvain] [CWE]","1","0","london_GB_gid_2643743","[London]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_915","915 [CWE] // 915 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","915 From Guillaume Budé Paris, 1 February [1519] [CWE]","1519","02","01","1519-02-01","0","1519","02","01","1519-02-01","1 February [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_924","924 [CWE] // 924 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","924 From Guillaume Budé Paris, 6 March [1519] [CWE]","1519","03","06","1519-03-06","0","1519","03","06","1519-03-06","6 March [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_925","925 [CWE] // 925 [ALLEN]","5375f20d-1943-4735-b423-abf59baadfaa","Nicolas Bérault [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","925 From Nicolas Bérault Paris, 16 March [1519] [CWE]","1519","03","16","1519-03-16","0","1519","03","16","1519-03-16","16 March [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_926","926 [CWE] // 926 [ALLEN]","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","Louis Ruzé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","926 From Louis Ruzé Liège, 16 March 1519 [CWE]","1519","03","16","1519-03-16","0","1519","03","16","1519-03-16","16 March 1519 [CWE]","0","0","0","liège_BE_gid_2792413","Liège [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_927","927 [CWE] // 927 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Juan Luis Vives [CWE]","0","0","927 To Juan Luis Vives Mechelen, 17 March 1519 [CWE]","1519","03","17","1519-03-17","0","1519","03","17","1519-03-17","17 March 1519 [CWE]","0","0","0","mechelen_BE_gid_2791537","Mechelen [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_928","928 [CWE] // 928 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","a5f0ec00-9ab8-4195-99fa-3bdeb77e082c","Louis Ruzé [CWE]","0","0","928 To Louis Ruzé Mechelen, [c 19-25] March 1519 [CWE]","1519","03","19","1519-03-19","1","1519","03","25","1519-03-25","[c 19-25] March 1519 [CWE]","1","1","0","mechelen_BE_gid_2791537","Mechelen [CWE]","0","0","liège_BE_gid_2792413","[Liège]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_929","929 [CWE] // 929 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","929 From Guillaume Budé Paris, 19 March [1519] [CWE]","1519","03","19","1519-03-19","0","1519","03","19","1519-03-19","19 March [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","mechelen_BE_gid_2791537","[Mechelen]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_930","930 [CWE] // 930 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","930 To Guillaume Budé Mechelen, 21 March 1519 [CWE]","1519","03","21","1519-03-21","0","1519","03","21","1519-03-21","21 March 1519 [CWE]","0","0","0","mechelen_BE_gid_2791537","Mechelen [CWE]","0","0","paris_FR_gid_2988507","[Paris]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_935","935 [CWE] // 935 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","ab74d6de-13e3-4b8b-909a-b9471a2d75f3","Christophe de Longueil [CWE]","0","0","935 To Christophe de Longueil Louvain, 1 April 1519 [CWE]","1519","04","01","1519-04-01","0","1519","04","01","1519-04-01","1 April 1519 [CWE]","0","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","rome_IT_gid_3169070","[Rome]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_937","937 [CWE] // 937 [ALLEN]","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","937 From Richard Pace Richmond, 5 April [1519] [CWE]","1519","04","05","1519-04-05","0","1519","04","05","1519-04-05","5 April [1519] [CWE]","1","0","0","richmond_GB_gid_2639388","Richmond [CWE]","0","0","antwerpen_BE_gid_2803138","[Antwerp]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_954","954 [CWE] // 954 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","954 To Guillaume Budé [Louvain, April] 1519 [CWE]","1519","04","NULL","1519-04-01","1","1519","04","NULL","1519-04-30","[April] 1519 [CWE]","1","0","0","leuven_BE_gid_2792482","[Louvain] [CWE]","1","0","paris_FR_gid_2988507","[Paris]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_962","962 [CWE] // 962 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","eeb88e60-ea26-4029-9e0c-77a8f3f58e5c","Richard Pace [CWE]","0","0","962 To Richard Pace Louvain, [first half of] May [1519] [CWE]","1519","05","NULL","1519-05-01","1","1519","05","NULL","1519-05-15","[first half of] May [1519] [CWE]","1","0","0","leuven_BE_gid_2792482","Louvain [CWE]","0","0","unknown_location_XX_gid_unknown","[Unknown Location]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_987","987 [CWE] // 987 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","987 From Guillaume Budé Paris, 10 June [1519] [CWE]","1519","06","10","1519-06-10","0","1519","06","10","1519-06-10","10 June [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_989","989 [CWE] // 989 [ALLEN]","5375f20d-1943-4735-b423-abf59baadfaa","Nicolas Bérault [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","989 From Nicolas Bérault Paris, 20 June [1519] [CWE]","1519","06","20","1519-06-20","0","1519","06","20","1519-06-20","20 June [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_992","992 [CWE] // 992 [ALLEN]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","992 From Guillaume Budé Paris, 30 June [1519] [CWE]","1519","06","30","1519-06-30","0","1519","06","30","1519-06-30","30 June [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_994","994 [CWE] // 994 [ALLEN]","5375f20d-1943-4735-b423-abf59baadfaa","Nicolas Bérault [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","994 From Nicolas Bérault Paris, 1 July [1519] [CWE]","1519","07","01","1519-07-01","0","1519","07","01","1519-07-01","1 July [1519] [CWE]","1","0","0","paris_FR_gid_2988507","Paris [CWE]","0","0","leuven_BE_gid_2792482","[Leuven]","1","0","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_lg_28","28 [Budé lettres grecques]","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","Jean Lascaris [Budé lettres grecques]","0","0","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé [Budé lettres grecques]","0","0","Ep 28 Lascaris à Budé. [entre le 1er novembre 1519 et le 21 février 1520] [Budé lettres grecques]","1519","11","01","1519-11-01","1","1520","02","21","1520-02-21","[entre le 1er novembre 1519 et le 21 février 1520]","1","0","0","unknown_location_in_france_FR_gid_unknown","NULL","0","1","marly_la_ville_FR_gid_2995653","[Marly-la-Ville]","1","0","greek","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_30","1 [Budé lettres grecques] // 30 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","4de6dad8-84ae-4acd-9b76-0e2064602f71","Germain de Brie","0","0","Ep 30 A Germain de Brie. Montpellier, 3 mai 1519","1519","05","03","1519-05-03","0","1519","05","03","1519-05-03","3 mai 1519","0","0","0","montpellier_FR_gid_2992166","Montpellier","0","0","paris_FR_gid_2988507","[Paris]","1","1","greek","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_34","27 [Budé lettres grecques] // 34 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","fa8b4f44-551f-4cc6-a4f7-d5fb957064ae","Janus Lascaris","0","0","Ep 34 A Janus Lascaris. Paris 10 juin [1519]","1519","06","10","1519-06-10","0","1519","06","10","1519-06-10","10 juin [1519]","1","0","0","paris_FR_gid_2988507","Paris","0","0","unknown_location_in_france_FR_gid_unknown","[Unknown Location in France]","0","1","greek","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_36","36 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","fca3ef2d-681d-49ff-b700-1929e91f81a1","Thomas Lupset","0","0","Ep 36 A Thomas Lupset. [Écrite, au plus tard, en juin 1519]","1519","03","NULL","1519-03-01","1","1519","06","NULL","1519-06-30","[au plus tard en juin 1519]","1","0","0","unknown_location_in_france_FR_gid_unknown","NULL","1","1","unknown_location_XX_gid_unknown","[Not Inferable]","0","1","latin","prefatory letter","letter_1_to_1","for March 1 as the beginning of the date range cf. Répertoire, 65"
"gbudé_rep_38","38 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","968b6cc9-aee2-446a-a3e1-665fb91f4aab","Claude Chansonnette, jurisconsulte","0","0","Ep 38 A Claude Chansonnette, jurisconsulte. Paris, 17 juillet [1519]","1519","07","17","1519-07-17","0","1519","07","17","1519-07-17","17 juillet [1519]","1","0","0","paris_FR_gid_2988507","Paris","0","0","basel_CH_gid_2661604","[Basel]","0","1","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_39","39 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","Ulrich Zasius, professeur de Droit","0","0","Ep 39 A Ulrich Zasius, professeur de Droit. Paris, 25 juillet 1519","1519","07","25","1519-07-25","0","1519","07","25","1519-07-25","25 juillet 1519","0","0","0","paris_FR_gid_2988507","Paris","0","0","freiburg_DE_gid_2925177","[Freiburg]","0","1","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_40","40 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","763f4d64-dffb-40eb-bc45-2fde4992223e","Thomas More","0","0","Ep 40 A Thomas More. Paris, 12 août 1519","1519","08","12","1519-08-12","0","1519","08","12","1519-08-12","12 août 1519","0","0","0","paris_FR_gid_2988507","Paris","0","0","london_GB_gid_2643743","[London]","0","1","latin","familiar letter","letter_1_to_1","this is also Rogers - Correspondence Thomas More Ep. 80"
"gbudé_rep_41","41 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","3b4c81b2-e0d5-4b14-868d-dfc3b629558b","Pietro Bembo, patricien de Venise","0","0","Ep 41 A Pietro Bembo, patricien de Venise. Paris, 17 août 1519","1519","08","17","1519-08-17","0","1519","08","17","1519-08-17","17 août 1519","0","0","0","paris_FR_gid_2988507","Paris","0","0","rome_IT_gid_3169070","[Rome]","0","1","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_42","42 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","96a63010-6201-4f01-a82f-e6108cb30f08","L'évêque Jacques Sadolet","0","0","Ep 42 A l'évêque Jacques Sadolet. Paris, 18 août [1519]","1519","08","18","1519-08-18","0","1519","08","18","1519-08-18","18 août [1519]","1","0","0","paris_FR_gid_2988507","Paris","0","0","rome_IT_gid_3169070","[Rome]","1","1","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_43","43 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","Louis Vivès","0","0","Ep 43 A Louis Vivès. Paris, 19 août 1519","1519","08","19","1519-08-19","0","1519","08","19","1519-08-19","19 août 1519","0","0","0","paris_FR_gid_2988507","Paris","0","0","leuven_BE_gid_2792482","[Leuven]","1","1","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_46","46 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","10f58e5e-e43a-405e-901a-3633cbf82bc9","François Deloynes","0","0","Ep 46 A François Deloynes. Marly, 29 septembre [1519]","1519","09","29","1519-09-29","0","1519","09","29","1519-09-29","29 septembre [1519]","1","0","0","marly_la_ville_FR_gid_2995653","Marly","0","0","paris_FR_gid_2988507","[Paris]","0","1","latin","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_48","39 [Budé lettres grecques] // 48 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","ab74d6de-13e3-4b8b-909a-b9471a2d75f3","Christophe de Longueil","0","0","Ep 48 A Christophe de Longueil. Le 15 octobre [1519]","1519","10","15","1519-10-15","0","1519","10","15","1519-10-15","le 15 octobre [1519]","1","0","0","unknown_location_in_france_FR_gid_unknown","NULL","0","1","leuven_BE_gid_2792482","[Leuven]","1","1","greek","familiar letter","letter_1_to_1","NULL"
"gbudé_rep_49","16 [Budé lettres grecques] // 49 [Répertoire]","c0b89c75-45b8-4b04-bfd7-25bfe9ed040b","Guillaume Budé","0","0","ce2e340e-9f50-4bd1-95e0-4ab14eaa0d09","Richard Croke","0","0","Ep 49 A Richard Croke. Paris, 3 novembre [1519]","1519","11","03","1519-11-03","0","1519","11","03","1519-11-03","3 novembre [1519]","1","0","0","paris_FR_gid_2988507","Paris","0","0","cambridge_GB_gid_2653941","[Cambridge]","0","1","greek","familiar letter","letter_1_to_1","NULL"
