"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"era_cwe_1287","b38af319-02eb-4159-8579-4e864c755667","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-05-27","brugge_BE_gid_2800931","51.20892","3.22424","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (3.22424 51.20892 , 7.57327 47.5584) |era_cwe_1287"
"era_cwe_1288","639f3ce8-be9f-4993-b200-3fcde3a3b4e9","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-05-29","noves_FR_gid_2989935","43.87736","4.90248","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (4.90248 43.87736 , 7.57327 47.5584) |era_cwe_1288"
"era_cwe_1289","53648df4-11ea-4f39-ba20-cfe42a15237e","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-06-04","speyer_DE_gid_2830582","49.32083","8.43111","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (8.43111 49.32083 , 7.57327 47.5584) |era_cwe_1289"
"era_cwe_1290","313d5e42-31ce-44fe-9832-eb4da2e49fcb","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-06-05","nürnberg_DE_gid_2861650","49.45421","11.07752","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (11.07752 49.45421 , 7.57327 47.5584) |era_cwe_1290"
"era_cwe_1291","20d5dcfe-959c-482b-a8ed-255fdc56890c","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-06-14","köln_DE_gid_2886242","50.93333","6.95","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (6.95 50.93333 , 7.57327 47.5584) |era_cwe_1291"
"era_cwe_1296","3a5d3120-bccc-4763-ab3f-7d5400358f8c","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-06-26","leuven_BE_gid_2792482","50.87959","4.70093","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (4.70093 50.87959 , 7.57327 47.5584) |era_cwe_1296"
"era_cwe_1297","a5c59bc1-e9e9-4c0f-ab8f-35ffaae11af1","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-06-01","prague_CZ_gid_3067696","50.08804","14.42076","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (14.42076 50.08804 , 7.57327 47.5584) |era_cwe_1297"
"era_cwe_1298","dabeac1b-7e7b-4670-a2b2-479f6a330876","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-07-09","dresden_DE_gid_2935022","51.05089","13.73832","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (13.73832 51.05089 , 7.57327 47.5584) |era_cwe_1298"
"era_cwe_1303","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-07-14","leuven_BE_gid_2792482","50.87959","4.70093","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (4.70093 50.87959 , 7.57327 47.5584) |era_cwe_1303"
"era_cwe_1306","a947e7e4-41f3-4f30-acd3-3cb79fbf5e18","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-08-15","leuven_BE_gid_2792482","50.87959","4.70093","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (4.70093 50.87959 , 7.57327 47.5584) |era_cwe_1306"
"era_cwe_1307","9bff044e-f4cb-405b-8084-616d634ca030","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-08-15","breisach_am_rhein_DE_gid_2944800","48.03279","7.58294","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (7.58294 48.03279 , 7.57327 47.5584) |era_cwe_1307"
"era_cwe_1308","313d5e42-31ce-44fe-9832-eb4da2e49fcb","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","1522-08-17","mainz_DE_gid_2874225","49.98419","8.2791","basel_CH_gid_2661604","47.5584","7.57327","LINESTRING (8.2791 49.98419 , 7.57327 47.5584) |era_cwe_1308"
