"letters_id","sender_id","recipient_id","send_date_computable1","source_loc_id","SourceLAT","SourceLNG","target_loc_id","TargetLAT","TargetLNG","GEOM"
"wpirck_bw_1209","3ee5f6cd-ee1c-4774-af66-27271ec71cb3","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-02-05","basel_CH_gid_2661604","47.5584","7.57327","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.57327 47.5584, 11.07752 49.45421)"
"wpirck_bw_1213","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-03-10","dresden_DE_gid_2935022","51.05089","13.73832","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (13.73832 51.05089, 11.07752 49.45421)"
"wpirck_bw_1214","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-03-15","dresden_DE_gid_2935022","51.05089","13.73832","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (13.73832 51.05089, 11.07752 49.45421)"
"wpirck_bw_1222","3ee5f6cd-ee1c-4774-af66-27271ec71cb3","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-04-12","freiburg_DE_gid_2925177","47.9959","7.85222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.85222 47.9959, 11.07752 49.45421)"
"wpirck_bw_1224","e921d3e6-9dc2-40e7-9fe6-902dcd5cfe9b","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-04-18","altenburg_DE_gid_2957773","50.98763","12.43684","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.43684 50.98763, 11.07752 49.45421)"
"wpirck_bw_1235","e921d3e6-9dc2-40e7-9fe6-902dcd5cfe9b","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-07-12","altenburg_DE_gid_2957773","50.98763","12.43684","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.43684 50.98763, 11.07752 49.45421)"
"wpirck_bw_1243","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-09-15","venice_IT_gid_3164603","45.43713","12.33265","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.33265 45.43713, 11.07752 49.45421)"
"wpirck_bw_1246","a9779b0b-cb2b-4a48-84c4-940449ef5c3c","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-10-07","freiburg_DE_gid_2925177","47.9959","7.85222","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (7.85222 47.9959, 11.07752 49.45421)"
"wpirck_bw_1248","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-10-20","venice_IT_gid_3164603","45.43713","12.33265","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.33265 45.43713, 11.07752 49.45421)"
"wpirck_bw_1254","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-11-13","venice_IT_gid_3164603","45.43713","12.33265","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.33265 45.43713, 11.07752 49.45421)"
"wpirck_bw_1255","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-11-14","venice_IT_gid_3164603","45.43713","12.33265","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (12.33265 45.43713, 11.07752 49.45421)"
"wpirck_bw_1258","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-11-30","dresden_DE_gid_2935022","51.05089","13.73832","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (13.73832 51.05089, 11.07752 49.45421)"
"wpirck_bw_1267","b680758a-3438-4879-a9ef-2f17ea220357","d9233b24-a98c-4279-8065-e2ab70c0d080","1529-01-01","nürnberg_DE_gid_2861650","49.45421","11.07752","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.07752 49.45421, 11.07752 49.45421)"
"wpirck_bw_1273","daa18870-1c1f-4d5a-9cef-f9f93fcece52","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-01-30","ferrara_IT_gid_3177090","44.84346","11.60868","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.60868 44.84346, 11.07752 49.45421)"
"wpirck_bw_1280","ae299c0d-a569-4eb0-894a-0c99bfb0575e","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-03-12","augsburg_DE_gid_2954172","48.37154","10.89851","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (10.89851 48.37154, 11.07752 49.45421)"
"wpirck_bw_1284","893a2802-c9ed-4f40-9fa2-d1284334c044","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-03-22","bologna_IT_gid_3181928","44.49381","11.33875","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (11.33875 44.49381, 11.07752 49.45421)"
"wpirck_bw_1285","8ad99d13-2ff3-4b64-b5aa-253a2613dc74","d9233b24-a98c-4279-8065-e2ab70c0d080","1530-03-27","dresden_DE_gid_2935022","51.05089","13.73832","nürnberg_DE_gid_2861650","49.45421","11.07752","LINESTRING (13.73832 51.05089, 11.07752 49.45421)"
