"Source","Target"
"amboise_FR_gid_3037902","paris_FR_gid_2988507"
"blois_FR_gid_3032213","paris_FR_gid_2988507"
"blois_FR_gid_3032213","paris_FR_gid_2988507"
"blois_FR_gid_3032213","paris_FR_gid_2988507"
"blois_FR_gid_3032213","paris_FR_gid_2988507"
"romorantin_lanthenay_FR_gid_2982967","padova_IT_gid_3171728"
"romorantin_lanthenay_FR_gid_2982967","leuven_BE_gid_2792482"
"romorantin_lanthenay_FR_gid_2982967","paris_FR_gid_2988507"
"romorantin_lanthenay_FR_gid_2982967","paris_FR_gid_2988507"
"romorantin_lanthenay_FR_gid_2982967","avignon_FR_gid_3035681"
"romorantin_lanthenay_FR_gid_2982967","padova_IT_gid_3171728"
"la_villeneuve_sur_vingeanne_FR_gid_3005488","fontenay_le_comte_FR_gid_3017921"
"troyes_FR_gid_2971549","paris_FR_gid_2988507"
"mussy_sur_seine_FR_gid_2991095","paris_FR_gid_2988507"
"dijon_FR_gid_3021372","london_GB_gid_2643743"
"dijon_FR_gid_3021372","paris_FR_gid_2988507"
"dijon_FR_gid_3021372","paris_FR_gid_2988507"
