"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"wpirck_bw_234","234","pirckheimer_willibald_viaf_27173507",0,0,"reuchlin_johann_viaf_66542815",0,0,"An Johann Reuchlin. Lat. Druck. Nbg., 1.12.1512",1512,"1512-12-01",0,1512,"1512-12-01",0,0,0,"nürnberg_DE_gid_2861650",0,0,"stuttgart_DE_gid_2825297",1,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_204","204","cochlæus_johannes_viaf_121589726",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Von Johannes Cochläus (Widmung). Lat. Druck. Nbg., 21.2.1512",1512,"1512-02-21",0,1512,"1512-02-21",0,0,0,"nürnberg_DE_gid_2861650",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","dedicatory letter","letter_1_to_1"
