"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"wpirck_bw_178","178","pirckheimer_willibald_viaf_27173507",0,0,"spalatin_georg_viaf_240011410",0,0,"An denselben. Lat. Konzept. S. d. [Nbg., nach 27. 8. 1508]",1508,"1508-08-28",1,NA,"1508-12-31",1,0,1,"nürnberg_DE_gid_2861650",1,0,"wittenberg_DE_gid_7303020",0,1,"latin","familiar letter","letter_1_to_1"
"wpirck_bw_177","177","spalatin_georg_viaf_240011410",0,0,"pirckheimer_willibald_viaf_27173507",0,0,"Von Georg Spalatin. Lat. Orig. Georgenthal, 26.8.1508",1508,"1508-08-26",0,1508,"1508-08-26",0,0,0,"georgenthal_DE_gid_2921261",0,0,"nürnberg_DE_gid_2861650",1,1,"latin","familiar letter","letter_1_to_1"
