"correspondents_id","type","gender","viaf_id","wikidata_id","gnd_id","cerl_id","emlo_person_id","name_in_edition","known_name_variations","known_name_variations_ref","pob_loc_id","pob_loc_annotation","pob_loc_annotation_ref","dob_year1","dob_month1","dob_day1","dob_computable1","dob_has_range","dob_year2","dob_month2","dob_day2","dob_computable2","dob_annotation","dob_annotation_ref","pod_loc_id","pod_loc_annotation","pod_loc_annotation_ref","dod_year1","dod_month1","dod_day1","dod_computable1","dod_has_range","dod_year2","dod_month2","dod_day2","dod_computable2","dod_annotation","dod_annotation_ref","further_annotation"
"117bf878-67de-4646-b967-b6022532ad85","individual","male","100185986","Q60298","11852870X","cnp01256221","NULL","Johann Maier of ECK [COE] // Johann Maier von Eck [CWE] // Eck, Johann [ALLEN]","Maier // Eckius // Mecke // Eck // Eccus // Eckcius // Mayr // Mair // Eccius // Eckius // Ekius // Ecke // Eeck // Eycken // Ecken // Maierus // Maioris","GND","egg_an_der_günz_DE_gid_2933168","Eck [Egg] an der Günz bei Ottobeuren/Schwaben","HGK I, 241","1486","","","1486-01-01","1","1486","","","1486-12-31","1486","COE I, 416-419","ingolstadt_DE_gid_2895992","Ingolstadt","HGK I, 241","1543","2","10","1543-02-10","0","1543","2","10","1543-02-10","10 February 1543","COE I, 416-419","NULL"
"d9233b24-a98c-4279-8065-e2ab70c0d080","individual","male","27173507","Q62663","118594605","cnp01303090","5b704b83-b998-472f-abde-5a693a4be59d","Willibald PIRCKHEIMER [COE] // Willibald Pirckheimer [CWE] // Pirckheimer, Willibald [ALLEN]","Philadelphus // Cotta // Cottalambergius // Cottalembergius // Cotta Lembergius","GND","eichstätt_DE_gid_2932069","Eichstätt","COE III, 90-94","1470","12","5","1470-12-05","0","1470","12","5","1470-12-05","5 December 1470","COE III, 90-94","nürnberg_DE_gid_2861650","Nürnberg","COE III, 90-94","1530","12","22","1530-12-22","0","1530","12","22","1530-12-22","22 December 1530","COE III, 90-94","NULL"
"d2fe0216-e9b0-4077-ba21-251d1ff16084","individual","male","96579640","Q49237","118640437","cnp01236339","6e8c973d-6ac3-417a-969f-8f0c12594feb","Pope LEO X [COE] // Leo X / Giovanni de' Medici [CWE] // Leo X, Pope [ALLEN]","Giovanni de' Medici","COE II, 319-322","florence_IT_gid_3176959","Florence","COE II, 319-322","1475","12","11","1475-12-11","0","1475","12","11","1475-12-11","11 December 1475","COE II, 319-322","rome_IT_gid_3169070","Rome","COE II, 319-322","1521","12","1","1521-12-01","0","1521","12","1","1521-12-01","1 December 1521","COE II, 319-322","NULL"
"a9779b0b-cb2b-4a48-84c4-940449ef5c3c","individual","male","61645489","Q69024","118772295","cnp01163813","NULL","Udalricus ZASIUS [COE] // Udalricus Zasius [CWE] // Zasius, Ulrich [ALLEN]","Zasy // Zäsy // Zazius","GND // COE III, 469-473","konstanz_DE_gid_2885679","Konstanz","GND","1461","","","1461-01-01","1","1461","","","1461-12-31","1461","COE III, 469-473","freiburg_DE_gid_2925177","Freiburg im Breisgau","GND","1535","11","24","1535-11-24","0","1535","11","24","1535-11-24","24 November 1535","COE III, 469-473","NULL"
"68e9f7d5-7c19-4579-bcfb-1205839871dd","individual","male","60906847","Q87535","118985949","cnp01880057","NULL","Nikolaus GERBEL [COE] // Nikolaus Gerbel [CWE] // Gerbell, Nicholas [ALLEN]","Gerbellius // Musophilus // Gerbelius // Gnidius // Cotta","COE II, 90-91 // HGK I, 294 // GND","pforzheim_DE_gid_2853969","Pforzheim","HGK I, 294","1485","","","1485-01-01","1","1485","","","1485-12-31","c 1485","COE II, 90-91","strasbourg_FR_gid_2973783","Straßburg","HGK I, 294","1560","1","20","1560-01-20","0","1560","1","20","1560-01-20","20 January 1560","COE II, 90-91","NULL"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","87673996","Q43499","118530666","cnp01259600","3d57cf71-45af-4e07-a6bd-d83773da9c21","[Erasmus Desiderius] [COE] // Erasmus [CWE] // Erasmus [ALLEN]","NULL","NULL","rotterdam_NL_gid_2747891","bei Rotterdam","HGK I, 250","1469","","","1469-01-01","1","1469","","","1469-12-31","1469","HGK I, 250","basel_CH_gid_2661604","Basel","HGK I, 250","1536","","","1536-01-01","1","1536","","","1536-12-31","1536","HGK I 250","NULL"
"0ec03581-0e29-4e21-88cd-139033fd0f9e","individual","male","39415982","Q646092","118960563","cnp01875386","NULL","BEATUS Rhenanus [COE] // Beatus Rhenanus [CWE] // Beatus Rhenanus (Beat Bild) [ALLEN]","Rinower // Licentius Evangelus // Bild // Selezestadiensis // Selestadiensis // Bildius","COE I, 104-109 // GND","sélestat_FR_gid_2975233","Sélestat","COE I, 104-109","1485","8","22","1485-08-22","0","1485","8","22","1485-08-22","22 August 1485","COE I, 104-109","strasbourg_FR_gid_2973783","Strasbourg","COE I, 104-109","1547","7","20","1547-07-20","0","1547","7","20","1547-07-20","20 July 1547","COE I, 104-109","NULL"
"6fc3d197-6ece-40c4-829a-fb63f2ed1ea3","individual","male","95193756","Q77107","118555049","cnp01235980","60f45f1f-60c8-49f3-8dcc-4d2f6cc22605","Ulrich von HUTTEN [COE] // Ulrich von Hutten [CWE] // Hutten, Ulrich von [ALLEN]","Huttenus // ab Hutten","HGK I, 350","steckelberg_castle_DE_gid_unknown","Burg Steckelberg bei Schlüchtern nahe Fulda/Hessen","HGK I, 350","1488","4","21","1488-04-21","0","1488","4","21","1488-04-21","21 April 1488","COE II, 216-220","ufenau_CH_gid_7669974","Insel Ufenau im Zürichsee","HGK I, 350","1523","8","","1523-08-20","1","1523","8","","1523-08-31","end of August 1523","COE II, 216-220","NULL"
"8c816868-8923-4daa-a154-e00dd8f38dff","individual","male","66542815","Q61067","118744658","cnp01303128","546e1022-3f14-427b-bae6-6545401369f4","Johann REUCHLIN [COE] // Johann Reuchlin [CWE] // Reuchlin, Johann (Capnio) [ALLEN]","Capnion // Capnio // Roechlin // Kapnion // Reuchlinus","GND","pforzheim_DE_gid_2853969","Pforzheim","Reuchlin BW","1454","1","29","1454-01-29","0","1454","1","29","1454-01-29","29. Januar 1455","Reuchlin BW","stuttgart_DE_gid_2825297","Stuttgart","Reuchlin BW","1522","6","30","1522-06-30","0","1522","6","30","1522-06-30","30 June 1522","COE III, 145-150","NULL"
"048e0147-58cf-45e5-8312-f52998ca0ee4","individual","male","19702295","Q71712","118684566","cnp01256262","NULL","Hieronymus EMSER [COE] // Hieronymus Emser [CWE] // Emser, Hieronymus [ALLEN]","Emßer // Embser // Empse // Emsser","GND","weidenstetten_DE_gid_2812958","Weidenstetten bei Ulm","HGK I, 246","1479","3","28","1479-03-28","0","1479","3","28","1479-03-28","28 March 1479","COE I, 429-430","dresden_DE_gid_2935022","Dresden","HGK I, 246","1527","12","8","1527-12-08","0","1527","12","8","1527-12-08","8 December 1527","COE I, 429-430","HGK I gibt abweichend 1478 als DoB an"
