"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_cwe_1408","1408 [CWE] // 1408 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1408 To Willibald Pirckheimer Basel, 8 January 1524 [CWE]","1524","1","8","1524-01-08","0","1524","1","8","1524-01-08","8 January 1524 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1417","1417 [CWE] // 1417 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1417 To Willibald Pirckheimer Basel, 8 February 1524 [CWE]","1524","2","8","1524-02-08","0","1524","2","8","1524-02-08","8 February 1524 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1440","1440 [CWE] // 1440 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1440 To Willibald Pirckheimer Basel, 14 April 1524 [CWE]","1524","4","14","1524-04-14","0","1524","4","14","1524-04-14","14 April 1524 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1443","1443 [CWE] // 1443 [ALLEN]","be273f96-c387-44e8-b3ae-bc9bd615b3a5","Martin Luther [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1443 From Martin Luther Wittenberg, [c 13 April] 1524 [CWE]","1524","4","15","1524-04-15","0","1524","4","15","1524-04-15","[c 15 April] 1524 [CWE]","1","1","0","wittenberg_DE_gid_7303020","Wittenberg [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1444","1444 [CWE] // 1444 [ALLEN]","87af3740-6b36-4e29-b4eb-b699da0ee2ab","Heinrich Stromer [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1444 From Heinrich Stromer Leipzig, 1 May 1524 [CWE]","1524","5","1","1524-05-01","0","1524","5","1","1524-05-01","1 May 1524 [CWE]","0","0","0","leipzig_DE_gid_2879139","Leipzig [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1445","1445 [CWE] // 1445 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","be273f96-c387-44e8-b3ae-bc9bd615b3a5","Martin Luther [CWE]","0","0","1445 To Martin Luther Basel, 8 May 1524 [CWE]","1524","5","8","1524-05-08","0","1524","5","8","1524-05-08","8 May 1524 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","wittenberg_DE_gid_7303020","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1450","1450 [CWE] // 1450 [ALLEN]","7ca36007-621e-4c12-a5dc-f41fa15b4456","Rudbert von Mosham [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1450 From Rudbert von Mosham Passau, 30 May 1524 [CWE]","1524","5","30","1524-05-30","0","1524","5","30","1524-05-30","30 May 1524 [CWE]","0","0","0","passau_DE_gid_2855328","Passau [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1452","1452 [CWE] // 1452 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1452 To Willibald Pirckheimer Basel, 3 June [1524] [CWE]","1524","6","3","1524-06-03","0","1524","6","3","1524-06-03","3 June [1524] [CWE]","1","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1466","1466 [CWE] // 1466 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","1466 To Willibald Pirckheimer Basel, 21 July 1524 [CWE]","1524","7","21","1524-07-21","0","1524","7","21","1524-07-21","21 July 1524 [CWE]","0","0","0","basel_CH_gid_2661604","Basel [CWE]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cwe_1480","1480 [CWE] // 1480 [ALLEN]","d9233b24-a98c-4279-8065-e2ab70c0d080","Willibald Pirckheimer [CWE]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [CWE]","0","0","1480 From Willibald Pirckheimer Nürnberg, 1 September 1524 [CWE]","1524","9","1","1524-09-01","0","1524","9","1","1524-09-01","1 September 1524 [CWE]","0","0","0","nürnberg_DE_gid_2861650","Nürnberg [CWE]","0","0","basel_CH_gid_2661604","","1","0","latin","familiar letter","letter_1_to_1","NULL"
