"correspondents_id","type","gender","viaf_id","wikidata_id","gnd_id","cerl_id","emlo_person_id","name_in_edition","known_name_variations","known_name_variations_ref","pob_loc_id","pob_loc_annotation","pob_loc_annotation_ref","dob_year1","dob_month1","dob_day1","dob_computable1","dob_has_range","dob_year2","dob_month2","dob_day2","dob_computable2","dob_annotation","dob_annotation_ref","pod_loc_id","pod_loc_annotation","pod_loc_annotation_ref","dod_year1","dod_month1","dod_day1","dod_computable1","dod_has_range","dod_year2","dod_month2","dod_day2","dod_computable2","dod_annotation","dod_annotation_ref","further_annotation"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","87673996","Q43499","118530666","cnp01259600","3d57cf71-45af-4e07-a6bd-d83773da9c21","[Erasmus Desiderius] [COE] // Erasmus [CWE] // Erasmus [ALLEN]","NULL","NULL","rotterdam_NL_gid_2747891","bei Rotterdam","HGK I, 250","1469","NULL","NULL","1469-01-01","1","1469","NULL","NULL","1469-12-31","1469","HGK I, 250","basel_CH_gid_2661604","Basel","HGK I, 250","1536","NULL","NULL","1536-01-01","1","1536","NULL","NULL","1536-12-31","1536","HGK I 250","NULL"
"e1d61ad4-bfa4-4202-97c4-29ef8cf66541","individual","male","248203874","Q95603","11878577X","cnp01875274","NULL","Fridericus NAUSEA [COE] // Fridericus Nausea [CWE] // Nausea, Fridericus [ALLEN]","Blancicampianus // Grau // Grawe // Graf // Philalethus Eusebianus","GND","waischenfeld_DE_gid_2815297","Waischenfeld","COE III, 7-8","1496","NULL","NULL","1496-01-01","1","1496","NULL","NULL","1496-12-31","c 1496","CERL Thesaurus","trento_IT_gid_3165243","Trent","COE III, 7-8","1552","02","06","1552-02-06","0","1552","02","06","1552-02-06","6 February 1552","COE III, 7-8","NULL"
"048e0147-58cf-45e5-8312-f52998ca0ee4","individual","male","19702295","Q71712","118684566","cnp01256262","NULL","Hieronymus EMSER [COE] // Hieronymus Emser [CWE] // Emser, Hieronymus [ALLEN]","Emßer // Embser // Empse // Emsser","GND","weidenstetten_DE_gid_2812958","Weidenstetten bei Ulm","HGK I, 246","1479","03","28","1479-03-28","0","1479","03","28","1479-03-28","28 March 1479","COE I, 429-430","dresden_DE_gid_2935022","Dresden","HGK I, 246","1527","12","08","1527-12-08","0","1527","12","08","1527-12-08","8 December 1527","COE I, 429-430","NULL"
"be273f96-c387-44e8-b3ae-bc9bd615b3a5","individual","male","14773105","Q9554","118575449","cnp01509687","39b60759-82c1-4b88-9b47-fcc379ef1291","Martin LUTHER [COE] // Martin Luther [CWE] // Luther, Martin [ALLEN]","Lutherus // Eleutherus","COE II, 360-363","eisleben_lutherstadt_DE_gid_7284571","Eisleben","COE II, 360-363","1483","11","10","1483-11-10","0","1483","11","10","1483-11-10","10 November 1483","COE II, 360-363","eisleben_lutherstadt_DE_gid_7284571","Eisleben","COE II, 360-363","1546","02","18","1546-02-18","0","1546","02","18","1546-02-18","18 February 1546","COE II, 360-363","NULL"
"a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","individual","male","100187526","Q17302897","100118720","cnp01348219","NULL","Giambattista EGNAZIO [COE] // Giambattista Egnazio [CWE] // Egnatius, Johannes Baptista [ALLEN]","Cipelli // Cipolles // Aegnatius // Egnatius // Egnace // Egnatio","GND","venice_IT_gid_3164603","Venice","COE I, 424-425","1478","NULL","NULL","1478-01-01","1","1478","NULL","NULL","1478-12-31","1478","COE I, 424-425","venice_IT_gid_3164603","Venice","Dizionario Biografico degli Italiani","1553","07","04","1553-07-04","0","1553","07","04","1553-07-04","4 July 1553","COE I, 424-425","NULL"
"d9233b24-a98c-4279-8065-e2ab70c0d080","individual","male","27173507","Q62663","118594605","cnp01303090","5b704b83-b998-472f-abde-5a693a4be59d","Willibald PIRCKHEIMER [COE] // Willibald Pirckheimer [CWE] // Pirckheimer, Willibald [ALLEN]","Philadelphus // Cotta // Cottalambergius // Cottalembergius // Cotta Lembergius","GND","eichstätt_DE_gid_2932069","Eichstätt","COE III, 90-94","1470","12","05","1470-12-05","0","1470","12","05","1470-12-05","5 December 1470","COE III, 90-94","nürnberg_DE_gid_2861650","Nürnberg","COE III, 90-94","1530","12","22","1530-12-22","0","1530","12","22","1530-12-22","22 December 1530","COE III, 90-94","NULL"
"4def768d-f29a-49fe-8466-9afeffa7a72c","individual","male","41862976","Q116548","118739867","cnp01361944","10f0e6c3-d3a4-498f-a2ea-d06e37522464","Conradus PELLICANUS [COE] // Conradus Pellicanus [CWE] // Pellican, Conrad [ALLEN]","Pellican // Pelicanus // Pellikan // Pelican // Pelikaan // Pilicanus // Kürsner // Kürschner // Kurscherer","GND","rouffach_FR_gid_2982636","Rufach","GND","1478","01","08","1478-01-08","0","1478","01","08","1478-01-08","8 January 1478","COE III, 65-66","zürich_CH_gid_2657896","Zürich","GND","1556","04","06","1556-04-06","0","1556","04","06","1556-04-06","6 April 1556","COE III, 65-66","NULL"
"1d206913-3666-4b58-9ec3-ff95863e8f94","individual","male","56634092","Q123450","11709711X","cnp01302995","NULL","Johannes OECOLAMPADIUS [COE] // Johannes Oecolampadius [CWE] // Oecolampadius, Joannes (John Hussgen) [ALLEN]","Ökolampadius // Heussgen // Hausschein // Haußschein // Hußschin // Hussgen // Husschin // Hußschyn // Huszgen","GND","weinsberg_DE_gid_2812158","Weinsberg","COE III, 24-27","1482","NULL","NULL","1482-01-01","1","1482","NULL","NULL","1482-12-31","1482","COE III, 24-27","basel_CH_gid_2661604","Basel","COE III, 24-27","1531","11","22","1531-11-22","1","1531","11","23","1531-11-23","22/3 November 1531","COE III, 24-27","NULL"
"893a2802-c9ed-4f40-9fa2-d1284334c044","individual","male","89934990","Q55126594","1046417150","cnp02349100","NULL","Alexander SCHWEISS [COE] // Alexander Schweiss [CWE] // Schweiss, Alexander [ALLEN]","Schweis // Schweiss // Schweiß","GND","herborn_DE_gid_2906199","Herborn","ADB","NULL","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","unknown_location_XX_gid_unknown","Unknown","NULL","NULL","NULL","NULL","NULL","1","1536","NULL","NULL","1536-12-31","vor / in 1536","ADB","NULL"
"dba1603f-8714-4349-a9d4-06f69cb86e50","individual","male","17232588","Q72662","118600796","cnp01320312","NULL","Urbanus RHEGIUS [COE] // Urbanus Regius [CWE] // Regius, Urbanus (Rieger) [ALLEN]","Urban Rieger","COE III, 151-153","langenargen_DE_gid_2881263","Langenargen","COE III, 151-153","1489","05","NULL","1489-05-01","1","1489","05","NULL","1489-05-31","May 1489","COE III, 151-153","celle_DE_gid_2940213","Celle","COE III, 151-153","1541","05","23","1541-05-23","0","1541","05","23","1541-05-23","23 May 1541","COE III, 151-153","NULL"
