"letters_id","letter_no_in_edition","sender_id","sender_as_marked","sender_inferred","sender_uncertain","recipient_id","recipient_as_marked","recipient_inferred","recipient_uncertain","label","send_date_year1","send_date_month1","send_date_day1","send_date_computable1","send_date_has_range","send_date_year2","send_date_month2","send_date_day2","send_date_computable2","send_date_as_marked","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_as_marked","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_as_marked","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x","further_annotation"
"era_allen_2428","2428 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","7e4be060-6388-4fe4-b5f2-d5931ac9be71","Conrad of Thuengen [ALLEN]","0","0","2428 To Conrad of Thuengen, Freiburg, 21 Feb. 1531 [ALLEN]","1531","2","21","1531-02-21","0","1531","2","21","1531-02-21","21 Feb. 1531 [ALLEN]","0","0","0","freiburg_DE_gid_2925177","Freiburg [ALLEN]","0","0","würzburg_DE_gid_2805615","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2446","2446 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","4e1811b8-de56-49bd-b14e-64ffae110e46","Helius Eobanus [ALLEN]","0","0","2446 To Helius Eobanus, Freiburg, 12 March 1531 [ALLEN]","1531","3","12","1531-03-12","0","1531","3","12","1531-03-12","12 March 1531 [ALLEN]","0","0","0","freiburg_DE_gid_2925177","Freiburg [ALLEN]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2448","2448 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","a20b6be9-28f9-46c7-b8cd-b6a0014d7d15","Baptista Egnatius [ALLEN]","0","0","2448 To Baptista Egnatius, Freiburg, 13 March 1531 [ALLEN]","1531","3","13","1531-03-13","0","1531","3","13","1531-03-13","13 March 1531 [ALLEN]","0","0","0","freiburg_DE_gid_2925177","Freiburg [ALLEN]","0","0","venice_IT_gid_3164603","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2451","2451 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","9303451d-5a45-49d0-a202-5fc0221ab96c","Julius Pflug [ALLEN]","0","0","2451 To Julius Pflug, Freiburg, 14 March 1531 [ALLEN]","1531","3","14","1531-03-14","0","1531","3","14","1531-03-14","14 March 1531 [ALLEN]","0","0","0","freiburg_DE_gid_2925177","Freiburg [ALLEN]","0","0","leipzig_DE_gid_2879139","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2457","2457 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","7e4be060-6388-4fe4-b5f2-d5931ac9be71","Conrad of Thuengen [ALLEN]","0","0","2457 To Conrad of Thuengen, Freiburg, 17 March 1531 [ALLEN]","1531","3","17","1531-03-17","0","1531","3","17","1531-03-17","17 March 1531 [ALLEN]","0","0","0","freiburg_DE_gid_2925177","Freiburg [ALLEN]","0","0","würzburg_DE_gid_2805615","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2492","2492 [ALLEN]","9303451d-5a45-49d0-a202-5fc0221ab96c","Julius Pflug [ALLEN]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","2492 From Julius Pflug, Leipzig, 12 May 1531 [ALLEN]","1531","5","12","1531-05-12","0","1531","5","12","1531-05-12","12 May 1531 [ALLEN]","0","0","0","leipzig_DE_gid_2879139","Leipzig [ALLEN]","0","0","freiburg_DE_gid_2925177","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2495","2495 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","4e1811b8-de56-49bd-b14e-64ffae110e46","Helius Eobanus [ALLEN]","0","0","2495 To Helius Eobanus, Freiburg, 17 May 1531 [ALLEN]","1531","5","17","1531-05-17","0","1531","5","17","1531-05-17","17 May 1531 [ALLEN]","0","0","0","freiburg_DE_gid_2925177","Freiburg [ALLEN]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2522","2522 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","9303451d-5a45-49d0-a202-5fc0221ab96c","Julius Pflug [ALLEN]","0","0","2522 To Julius Pflug, Freiburg, 20 Aug. 1531 [ALLEN]","1531","8","20","1531-08-20","0","1531","8","20","1531-08-20","20 Aug. 1531 [ALLEN]","0","0","0","freiburg_DE_gid_2925177","Freiburg [ALLEN]","0","0","leipzig_DE_gid_2879139","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2537","2537 [ALLEN]","249047a8-a9e4-46ca-aff7-410a4999b64b","Thomas Venatorius [ALLEN]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","2537 From Thomas Venatorius, Nürnberg, 6 Sept. 1531 [ALLEN]","1531","9","6","1531-09-06","0","1531","9","6","1531-09-06","6 Sept. 1531 [ALLEN]","0","0","0","nürnberg_DE_gid_2861650","Nürnberg [ALLEN]","0","0","freiburg_DE_gid_2925177","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2572","2572 [ALLEN]","48011e35-9bac-4ce7-b181-62c64c2e22bc","James Spiegel [ALLEN]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","2572 From James Spiegel, Strasbourg, 23 Nov. 1531 [ALLEN]","1531","11","23","1531-11-23","0","1531","11","23","1531-11-23","23 Nov. 1531 [ALLEN]","0","0","0","strasbourg_FR_gid_2973783","Strasbourg [ALLEN]","0","0","freiburg_DE_gid_2925177","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_allen_2590","2590 [ALLEN]","48011e35-9bac-4ce7-b181-62c64c2e22bc","James Spiegel [ALLEN]","0","0","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasmus of Rotterdam [ALLEN]","0","0","2590 From James Spiegel, Sélestat, 27 Dec. 1531 [ALLEN]","1531","12","27","1531-12-27","0","1531","12","27","1531-12-27","27 Dec. 1531 [ALLEN]","0","0","0","sélestat_FR_gid_2975233","Sélestat [ALLEN]","0","0","freiburg_DE_gid_2925177","","1","0","latin","familiar letter","letter_1_to_1","NULL"
"era_cde_2518a","2518A [CDE]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","Erasme [CDE]","0","0","4e1811b8-de56-49bd-b14e-64ffae110e46","Helius Eobanus [CDE]","0","0","2518A À Helius Eobanus, Fribourg, 11 août 1531 [CDE]","1531","8","11","1531-08-11","0","1531","8","11","1531-08-11","11 août 1531 [CDE]","0","0","0","freiburg_DE_gid_2925177","Fribourg [CDE]","0","0","nürnberg_DE_gid_2861650","","1","0","latin","familiar letter","letter_1_to_1","NULL"
