"Source","Target"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","konstanz_DE_gid_2885679"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","konstanz_DE_gid_2885679"
"basel_CH_gid_2661604","konstanz_DE_gid_2885679"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","strasbourg_FR_gid_2973783"
"paris_FR_gid_2988507","saint_omer_FR_gid_2977845"
"basel_CH_gid_2661604","greenwich_GB_gid_2647937"
"basel_CH_gid_2661604","gotha_DE_gid_2918752"
"basel_CH_gid_2661604","kortrijk_BE_gid_2794055"
"basel_CH_gid_2661604","mechelen_BE_gid_2791537"
"basel_CH_gid_2661604","mechelen_BE_gid_2791537"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"paris_FR_gid_2988507","tournehem_sur_la_hem_FR_gid_2972235"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","wittenberg_DE_gid_7303020"
"basel_CH_gid_2661604","lützel_abbey_FR_gid_11071524"
"basel_CH_gid_2661604","avignon_FR_gid_3035681"
"paris_FR_gid_2988507","tournehem_sur_la_hem_FR_gid_2972235"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","porrentruy_CH_gid_2659171"
"paris_FR_gid_2988507","tournehem_sur_la_hem_FR_gid_2972235"
"basel_CH_gid_2661604","erfurt_DE_gid_2929670"
"basel_CH_gid_2661604","london_GB_gid_2643743"
"basel_CH_gid_2661604","nürnberg_DE_gid_2861650"
"basel_CH_gid_2661604","speyer_DE_gid_2830582"
"basel_CH_gid_2661604","mechelen_BE_gid_2791537"
"paris_FR_gid_2988507","saint_omer_FR_gid_2977845"
"basel_CH_gid_2661604","rome_IT_gid_3169070"
"basel_CH_gid_2661604","kortrijk_BE_gid_2794055"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"basel_CH_gid_2661604","leuven_BE_gid_2792482"
"basel_CH_gid_2661604","porrentruy_CH_gid_2659171"
"basel_CH_gid_2661604","köln_DE_gid_2886242"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"basel_CH_gid_2661604","strasbourg_FR_gid_2973783"
"basel_CH_gid_2661604","basel_CH_gid_2661604"
"basel_CH_gid_2661604","strasbourg_FR_gid_2973783"
"basel_CH_gid_2661604","padova_IT_gid_3171728"
