"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"25386e84-76c8-418b-9289-6d16558ddc5e","individual","male","Claes WARNERSZOON","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1504,"1504-09-05",0,1504,"#525252"
"4fc24182-7c0d-4e7d-a859-5d9d7ccd62da","individual","male","Hendrik van BERGEN","bergen_op_zoom_NL_gid_2759145","Bergen op Zoom",1449,"1449-07-20",0,1449,"1449-07-20","cambrai_FR_gid_3029030","Cambrai",1502,"1502-10-06",1,1502,"#525252"
"7cf1008c-6d0d-48af-b686-f99a867fda90","individual","male","Arnoldus BOSTIUS","gent_BE_gid_2797656","Ghent",1446,"1446-01-01",1,1446,"1446-12-31","gent_BE_gid_2797656","Ghent",1499,"1499-04-04",0,1499,"#525252"
"88caeff8-1d27-4005-b059-1b6b4d577872","individual","male","Jan MOMBAER","brussels_BE_gid_2800866","Brussels",1460,"1460-01-01",1,1460,"1460-12-31","paris_FR_gid_2988507","Paris",1501,"1501-12-29",0,1501,"#525252"
"97b7e831-26e3-4d04-bbc8-a36392dd46d6","individual","male","JAN of Brussels","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"9ff4a6cc-5615-469b-924a-fca58cc46504","individual","male","Christian NORTHOFF","lübeck_DE_gid_2875601","Lübeck",1475,"1475-01-01",1,1475,"1475-12-31","lübeck_DE_gid_2875601","prob. Lübeck",1532,"1532-01-01",1,1535,"#525252"
"b43f00b7-1c5f-4980-8173-2b469d88859b","individual","male","Robert FISHER","unknown_location_in_england_GB_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1511,"1511-02-14",0,1511,"#525252"
"b4cc2797-201e-49d4-b3a1-16c8a7b16b9e","individual","male","Rutgerus SYCAMBER","kirchberg_DE_gid_2890656","Kirchberg, near Jülich",1456,"1456-01-01",1,1456,"1456-12-31","unknown_location_XX_gid_unknown","Unknown",1514,"1514-01-01",1,1514,"#525252"
"cbd92b4f-8d61-4497-bace-f223843a7970","individual","not applicable","[A Friend","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"de65add7-9fe8-4882-8f45-393f3e7a6c45","individual","male","Thomas GREY","unknown_location_in_england_GB_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"eff59316-bd2c-4e7d-b323-28b806f5200d","individual","female","EVANGELISTA","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
