"Id","type","gender","Label","pob_loc_id","pob_loc_annotation","dob_year1","dob_computable1","dob_has_range","dob_year2","dob_computable2","pod_loc_id","pod_loc_annotation","dod_year1","dod_computable1","dod_has_range","dod_year2","colour"
"06f95c0a-b750-4fbf-8dbc-2b767b34c096","individual","female","Anna van BORSSELE","zandenburg_castle_NL_gid_unknown","Kasteel Zandenburg",1471,"1471-01-01",1,1471,"1471-12-31","zandenburg_castle_NL_gid_unknown","castle of Zandenburg, near Veere",1518,"1518-12-08",0,1518,"#525252"
"0c903d0a-2dd7-4df0-b528-ae5801a0adb9","individual","male","Antoon (I) van BERGEN","unknown_location_in_the_netherlands_NL_gid_unknown","Unknown",1455,"1455-07-04",0,1455,"1455-07-04","saint_bertin_FR_gid_12470210","Saint-Bertin (Sithieu), près Saint-Omer",1532,"1532-01-12",0,1532,"#525252"
"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf","individual","male","Erasmus Desiderius","rotterdam_NL_gid_2747891","bei Rotterdam",1469,"1469-01-01",1,1469,"1469-12-31","basel_CH_gid_2661604","Basel",1536,"1536-01-01",1,1536,"#3C93AF"
"4fc24182-7c0d-4e7d-a859-5d9d7ccd62da","individual","male","Hendrik van BERGEN","bergen_op_zoom_NL_gid_2759145","Bergen op Zoom",1449,"1449-07-20",0,1449,"1449-07-20","cambrai_FR_gid_3029030","Cambrai",1502,"1502-10-06",1,1502,"#525252"
"5383c812-0044-47a0-8b34-f736e317c2b3","individual","male","ANTONIUS of Luxembourg","unknown_location_in_luxembourg_LU_gid_unknown","Unknown, in Luxembourg",NA,NA,0,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"6c67cb9e-9b36-4dbd-844a-34b5ea2723b7","individual","male","EDMOND","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"765fca52-1a5b-43b8-9391-3baae3aac874","individual","male","Jacob de VOECHT","antwerpen_BE_gid_2803138","Antwerp",1477,"1477-01-01",1,1477,"1477-12-31","antwerpen_BE_gid_2803138","Antwerp",1536,"1536-01-01",1,1536,"#525252"
"8cec6231-bb29-4a7c-a870-ef5aa44d41dd","individual","male","Nicholas de BURGUNDY","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,1522,"#525252"
"96bc5e07-989d-4312-862c-4cf7a96d7b8e","individual","male","Nikolaus BENSROTT","uffeln_DE_gid_2820426","Üffeln, on the Weser",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"97b7e831-26e3-4d04-bbc8-a36392dd46d6","individual","male","JAN of Brussels","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"a8de18a0-dfaf-4331-8489-e50bacc5c106","individual","male","Jacob ANTHONISZOON","middelburg_NL_gid_2750896","Middelburg",1450,NA,1,1450,"1450-12-31","unknown_location_XX_gid_unknown","Unknown",1510,"1510-01-01",1,1510,"#525252"
"d0f24494-1fdc-4f1f-af62-eaa39fb9f1dd","individual","male","ADRIANUS","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"d1a13a67-e706-4058-aaa0-3a6ba4c02d95","individual","male","Johann POPPENRUYTER","nürnberg_DE_gid_2861650","Nürnberg",1457,"1457-01-01",1,1457,"1457-12-31","mechelen_BE_gid_2791537","prob. Mechelen",1534,"1534-01-01",1,1534,"#525252"
"d26ad69b-74c9-4213-97fe-e4bccc9bbe33","individual","male","LUDOVICUS","unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",NA,NA,1,NA,"#525252"
"ed7fcde0-6afc-4cf4-ba0d-85bce2dd5567","individual","male","Augustinus Vencentius CAMINADUS","viersen_DE_gid_2817311","Viersen, near Cologne",NA,NA,1,NA,NA,"unknown_location_XX_gid_unknown","Unknown",1511,"1511-01-01",1,1511,"#525252"
"f0a5b2fe-0cdc-4bbd-9a0b-5e40b955107e","individual","male","Jacob BATT","bath_NL_gid_2759383","Bat(h), near Bergen op Zoom",1466,"1466-01-01",1,1466,"1466-12-31","tournehem_sur_la_hem_FR_gid_2972235","prob. Castle of Tournehem",1502,"1502-01-01",1,1502,"#525252"
