"Id","letter_no_in_edition","Source","sender_inferred","sender_uncertain","Target","recipient_inferred","recipient_uncertain","Label","send_date_year1","send_date_computable1","send_date_has_range","send_date_year2","send_date_computable2","send_date_inferred","send_date_approx","send_date_uncertain","source_loc_id","source_loc_inferred","source_loc_uncertain","target_loc_id","target_loc_inferred","target_loc_uncertain","letter_language","letter_type_genus","letter_type_x_to_x"
"era_cwe_17","17 [CWE] // 17 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"17 To Cornelis Gerard [Steyn, 1489?] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_18","18 [CWE] // 18 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"18 To Cornelis Gerard [Steyn, 1489?] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_19","19 [CWE] // 19 [ALLEN]","335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"19 From Cornelis Gerard [Lopsen, May 1489?] [CWE]",1489,"1489-05-01",1,1489,"1489-05-31",1,0,1,"lopsen_monastery_NL_gid_unknown",1,0,"steyn_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_20","20 [CWE] // 20 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"20 To Cornelis Gerard [Steyn, 15 May 1489?] [CWE]",1489,"1489-05-15",0,1489,"1489-05-15",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_21","21 [CWE] // 21 [ALLEN]","335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"21 From Cornelis Gerard [Lopsen, May 1489?] [CWE]",1489,"1489-05-01",1,1489,"1489-05-31",1,0,1,"lopsen_monastery_NL_gid_unknown",1,0,"steyn_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_22","22 [CWE] // 22 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"22 To Cornelis Gerard [Steyn, June 1489?] [CWE]",1489,"1489-06-01",1,1489,"1489-06-30",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_23","23 [CWE] // 23 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"23 To Cornelis Gerard [Steyn, June 1489?] [CWE]",1489,"1489-06-01",1,1489,"1489-06-30",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_24","24 [CWE] // 24 [ALLEN]","335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"24 From Cornelis Gerard [Lopsen, 1489?] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,1,"lopsen_monastery_NL_gid_unknown",1,0,"steyn_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_25","25 [CWE] // 25 [ALLEN]","335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"25 From Cornelis Gerard [Lopsen, July 1489?] [CWE]",1489,"1489-07-01",1,1489,"1489-07-31",1,0,1,"lopsen_monastery_NL_gid_unknown",1,0,"steyn_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_26","26 [CWE] // 26 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"26 To Cornelis Gerard [Steyn, July 1489?] [CWE]",1489,"1489-07-01",1,1489,"1489-07-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_27","27 [CWE] // 27 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"27 To Cornelis Gerard [Steyn, July 1489?] [CWE]",1489,"1489-07-01",1,1489,"1489-07-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_27a","27A [CWE] // 27A [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"27A To Cornelis Gerard [Steyn, 1489?] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_28","28 [CWE] // 28 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"28 To Cornelis Gerard [Steyn, 1489?] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_29","29 [CWE] // 29 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"29 To Cornelis Gerard [Steyn, 1489] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,0,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_30","30 [CWE] // 30 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"335da4b6-67df-4a9e-9eb2-9d651b9bf5c0",0,0,"30 To Cornelis Gerard [Steyn, 1489?] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"lopsen_monastery_NL_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_31","31 [CWE] // 31 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"cbd92b4f-8d61-4497-bace-f223843a7970",0,0,"31 To a friend [Steyn, 1489?] [CWE]",1489,"1489-01-01",1,1489,"1489-12-31",1,0,1,"steyn_monastery_NL_gid_unknown",1,0,"unknown_location_XX_gid_unknown",1,0,"latin","familiar letter","letter_1_to_1"
"era_cwe_32","32 [CWE] // 32 [ALLEN]","17c580aa-3ba7-4851-8f26-9b3a0ebeadbf",0,0,"0c46141f-93bb-487f-b40c-5e27986aeee7",0,0,"32 To Jacob Canter [Steyn, end of 1489] [CWE]",1489,"1489-11-01",1,1489,"1489-12-31",1,0,0,"steyn_monastery_NL_gid_unknown",1,0,"antwerpen_BE_gid_2803138",1,0,"latin","familiar letter","letter_1_to_1"
